% Program : PPPBox
% Positioning Mode : static
% Year   Doy      Second        Lat(deg)        Lon(deg)     Height(m)    ZTD(m)  nSat   GDOP    PDOP
2015      19   21630.000    42.556095762    23.394735368     1119.5223    2.0921   11  1.5613  1.3997
2015      19   21660.000    42.556095762    23.394735369     1119.5224    2.0926   11  1.5607  1.3991
2015      19   21690.000    42.556095761    23.394735369     1119.5225    2.0923   11  1.5600  1.3985
2015      19   21720.000    42.556095761    23.394735370     1119.5227    2.0921   11  1.5594  1.3979
2015      19   21750.000    42.556095761    23.394735371     1119.5228    2.0924   11  1.5586  1.3972
2015      19   21780.000    42.556095760    23.394735371     1119.5229    2.0923   11  1.5579  1.3965
2015      19   21810.000    42.556095760    23.394735373     1119.5233    2.0914   11  1.5571  1.3958
2015      19   21840.000    42.556095760    23.394735375     1119.5237    2.0902   11  1.5563  1.3951
2015      19   21870.000    42.556095760    23.394735376     1119.5239    2.0899   10  1.8708  1.6347
2015      19   21900.000    42.556095760    23.394735376     1119.5240    2.0901   10  1.8694  1.6335
2015      19   21930.000    42.556095760    23.394735376     1119.5239    2.0905   11  1.5538  1.3928
2015      19   21960.000    42.556095760    23.394735376     1119.5239    2.0915   11  1.5529  1.3920
2015      19   21990.000    42.556095760    23.394735376     1119.5239    2.0922   11  1.5519  1.3912
2015      19   22020.000    42.556095761    23.394735376     1119.5240    2.0924   11  1.5510  1.3903
2015      19   22050.000    42.556095761    23.394735377     1119.5241    2.0923   11  1.5500  1.3895
2015      19   22080.000    42.556095761    23.394735377     1119.5241    2.0926   11  1.5490  1.3886
2015      19   22110.000    42.556095761    23.394735377     1119.5241    2.0924   11  1.5480  1.3877
2015      19   22140.000    42.556095761    23.394735377     1119.5242    2.0915   11  1.5469  1.3867
2015      19   22170.000    42.556095761    23.394735378     1119.5243    2.0906   11  1.5459  1.3858
2015      19   22200.000    42.556095762    23.394735378     1119.5245    2.0906   11  1.5448  1.3848
2015      19   22230.000    42.556095762    23.394735379     1119.5245    2.0906   11  1.5437  1.3839
2015      19   22260.000    42.556095762    23.394735379     1119.5246    2.0908   11  1.5425  1.3829
2015      19   22290.000    42.556095762    23.394735379     1119.5247    2.0904   11  1.5414  1.3818
2015      19   22320.000    42.556095762    23.394735380     1119.5249    2.0889   11  1.5402  1.3808
2015      19   22350.000    42.556095762    23.394735381     1119.5249    2.0881   11  1.5390  1.3798
2015      19   22380.000    42.556095762    23.394735380     1119.5249    2.0877   11  1.5378  1.3787
2015      19   22410.000    42.556095763    23.394735380     1119.5250    2.0878   10  1.8371  1.6060
2015      19   22440.000    42.556095763    23.394735380     1119.5251    2.0873   10  1.8347  1.6040
2015      19   22470.000    42.556095763    23.394735381     1119.5252    2.0873   10  1.8323  1.6020
2015      19   22500.000    42.556095763    23.394735382     1119.5254    2.0868   11  1.5327  1.3743
2015      19   22530.000    42.556095762    23.394735383     1119.5256    2.0861   11  1.5314  1.3732
2015      19   22560.000    42.556095762    23.394735384     1119.5258    2.0856   11  1.5301  1.3721
2015      19   22590.000    42.556095762    23.394735384     1119.5259    2.0864   11  1.5288  1.3709
2015      19   22620.000    42.556095762    23.394735386     1119.5261    2.0866   10  1.8195  1.5913
2015      19   22650.000    42.556095761    23.394735386     1119.5262    2.0866   11  1.5261  1.3686
2015      19   22680.000    42.556095762    23.394735385     1119.5259    2.0879   10  1.8140  1.5868
2015      19   22710.000    42.556095762    23.394735385     1119.5259    2.0887   10  1.8113  1.5845
2015      19   22740.000    42.556095761    23.394735386     1119.5260    2.0894   10  1.8085  1.5822
2015      19   22770.000    42.556095761    23.394735386     1119.5260    2.0893   11  1.5205  1.3638
2015      19   22800.000    42.556095762    23.394735385     1119.5259    2.0896   11  1.5191  1.3625
2015      19   22830.000    42.556095762    23.394735385     1119.5258    2.0894   10  1.7998  1.5751
2015      19   22860.000    42.556095762    23.394735385     1119.5259    2.0897   10  1.7969  1.5727
2015      19   22890.000    42.556095762    23.394735385     1119.5259    2.0892   10  1.7939  1.5703
2015      19   22920.000    42.556095762    23.394735386     1119.5260    2.0889   10  1.7909  1.5678
2015      19   22950.000    42.556095762    23.394735386     1119.5260    2.0886   10  1.7879  1.5653
2015      19   22980.000    42.556095762    23.394735386     1119.5261    2.0880   10  1.7848  1.5628
2015      19   23010.000    42.556095762    23.394735387     1119.5262    2.0867   10  1.7817  1.5603
2015      19   23040.000    42.556095762    23.394735388     1119.5264    2.0859   10  1.7786  1.5577
2015      19   23070.000    42.556095762    23.394735388     1119.5266    2.0861   10  1.7755  1.5552
2015      19   23100.000    42.556095761    23.394735389     1119.5267    2.0865   10  1.7723  1.5526
2015      19   23130.000    42.556095761    23.394735390     1119.5269    2.0866   10  1.7692  1.5500
2015      19   23160.000    42.556095761    23.394735390     1119.5270    2.0867   10  1.7660  1.5474
2015      19   23190.000    42.556095761    23.394735391     1119.5270    2.0870    9  2.3239  2.0041
2015      19   23220.000    42.556095761    23.394735392     1119.5271    2.0870    9  2.3334  2.0117
2015      19   23250.000    42.556095761    23.394735392     1119.5271    2.0873    9  2.3429  2.0193
2015      19   23280.000    42.556095761    23.394735392     1119.5272    2.0868    9  2.3525  2.0270
2015      19   23310.000    42.556095761    23.394735392     1119.5272    2.0865    9  2.3621  2.0347
2015      19   23340.000    42.556095761    23.394735392     1119.5272    2.0864    9  2.3717  2.0424
2015      19   23370.000    42.556095761    23.394735392     1119.5273    2.0865    9  2.3814  2.0502
2015      19   23400.000    42.556095761    23.394735392     1119.5273    2.0862    9  2.3910  2.0579
2015      19   23430.000    42.556095761    23.394735392     1119.5273    2.0858    9  2.4007  2.0656
2015      19   23460.000    42.556095761    23.394735393     1119.5274    2.0855    9  2.4103  2.0734
2015      19   23490.000    42.556095761    23.394735394     1119.5274    2.0856    9  2.4199  2.0811
2015      19   23520.000    42.556095761    23.394735394     1119.5274    2.0858    9  2.4295  2.0888
2015      19   23550.000    42.556095761    23.394735394     1119.5274    2.0861    9  2.4391  2.0965
2015      19   23580.000    42.556095761    23.394735394     1119.5275    2.0868    9  2.4486  2.1041
2015      19   23610.000    42.556095761    23.394735394     1119.5275    2.0875    9  2.4581  2.1117
2015      19   23640.000    42.556095761    23.394735395     1119.5275    2.0879    9  2.4675  2.1193
2015      19   23670.000    42.556095761    23.394735395     1119.5276    2.0885    9  2.4768  2.1268
2015      19   23700.000    42.556095761    23.394735395     1119.5276    2.0893    9  2.4860  2.1342
2015      19   23730.000    42.556095760    23.394735395     1119.5276    2.0891    9  2.4951  2.1415
2015      19   23760.000    42.556095760    23.394735395     1119.5276    2.0890   10  2.3020  1.9929
2015      19   23790.000    42.556095760    23.394735395     1119.5277    2.0891   10  2.3099  1.9994
2015      19   23820.000    42.556095760    23.394735395     1119.5277    2.0891   10  2.3176  2.0057
2015      19   23850.000    42.556095760    23.394735396     1119.5277    2.0893   10  2.3251  2.0118
2015      19   23880.000    42.556095760    23.394735397     1119.5278    2.0899   10  2.3323  2.0177
2015      19   23910.000    42.556095760    23.394735397     1119.5279    2.0911   10  2.3394  2.0235
2015      19   23940.000    42.556095760    23.394735397     1119.5279    2.0915   10  2.3461  2.0290
2015      19   23970.000    42.556095760    23.394735397     1119.5279    2.0923   10  2.3526  2.0343
2015      19   24000.000    42.556095760    23.394735397     1119.5279    2.0930    9  2.5708  2.2022
2015      19   24030.000    42.556095760    23.394735397     1119.5279    2.0926   10  2.3648  2.0442
2015      19   24060.000    42.556095760    23.394735397     1119.5279    2.0920    9  2.5856  2.2140
2015      19   24090.000    42.556095760    23.394735398     1119.5280    2.0913   10  2.3758  2.0532
2015      19   24120.000    42.556095760    23.394735398     1119.5280    2.0903   10  2.3808  2.0573
2015      19   24150.000    42.556095760    23.394735398     1119.5281    2.0898   10  2.3855  2.0612
2015      19   24180.000    42.556095759    23.394735398     1119.5281    2.0899   10  2.3899  2.0647
2015      19   24210.000    42.556095759    23.394735398     1119.5282    2.0902   10  2.3940  2.0680
2015      19   24240.000    42.556095759    23.394735398     1119.5282    2.0909   10  2.3977  2.0710
2015      19   24270.000    42.556095759    23.394735398     1119.5282    2.0914   10  2.4010  2.0737
2015      19   24300.000    42.556095759    23.394735398     1119.5282    2.0921   10  2.4040  2.0762
2015      19   24330.000    42.556095759    23.394735398     1119.5281    2.0931   10  2.4066  2.0783
2015      19   24360.000    42.556095760    23.394735398     1119.5281    2.0940   10  2.4089  2.0801
2015      19   24390.000    42.556095760    23.394735398     1119.5281    2.0947   10  2.4107  2.0816
2015      19   24420.000    42.556095760    23.394735398     1119.5281    2.0959   10  2.4122  2.0827
2015      19   24450.000    42.556095760    23.394735397     1119.5281    2.0973   10  2.4133  2.0836
2015      19   24480.000    42.556095760    23.394735398     1119.5281    2.0986   10  2.4140  2.0842
2015      19   24510.000    42.556095760    23.394735398     1119.5282    2.0988   10  2.4144  2.0844
2015      19   24540.000    42.556095760    23.394735398     1119.5283    2.0994   10  2.4143  2.0843
2015      19   24570.000    42.556095760    23.394735398     1119.5283    2.0995   10  2.4139  2.0839
2015      19   24600.000    42.556095760    23.394735398     1119.5284    2.0992   10  2.4130  2.0832
2015      19   24630.000    42.556095760    23.394735399     1119.5285    2.0996   10  2.4118  2.0821
2015      19   24660.000    42.556095759    23.394735400     1119.5285    2.0996   10  2.4102  2.0807
2015      19   24690.000    42.556095759    23.394735399     1119.5286    2.0992   11  1.6771  1.4770
2015      19   24720.000    42.556095759    23.394735399     1119.5287    2.0989   11  1.6780  1.4778
2015      19   24750.000    42.556095759    23.394735400     1119.5287    2.0993   11  1.6789  1.4785
2015      19   24780.000    42.556095759    23.394735400     1119.5288    2.0993   11  1.6797  1.4792
2015      19   24810.000    42.556095759    23.394735401     1119.5288    2.0995   11  1.6805  1.4798
2015      19   24840.000    42.556095759    23.394735401     1119.5289    2.0989   11  1.6811  1.4804
2015      19   24870.000    42.556095759    23.394735401     1119.5289    2.0987   10  1.8046  1.5856
2015      19   24900.000    42.556095759    23.394735401     1119.5289    2.0987   11  1.6822  1.4813
2015      19   24930.000    42.556095759    23.394735402     1119.5290    2.1013   11  1.6827  1.4817
2015      19   24960.000    42.556095759    23.394735402     1119.5290    2.1004   11  1.6830  1.4820
2015      19   24990.000    42.556095759    23.394735402     1119.5291    2.0993   11  1.6833  1.4823
2015      19   25020.000    42.556095759    23.394735402     1119.5292    2.0983   11  1.6835  1.4825
2015      19   25050.000    42.556095759    23.394735402     1119.5292    2.0980   10  1.8088  1.5890
2015      19   25080.000    42.556095758    23.394735402     1119.5292    2.0976   10  1.8093  1.5895
2015      19   25110.000    42.556095758    23.394735402     1119.5292    2.0975   10  1.8098  1.5899
2015      19   25140.000    42.556095758    23.394735402     1119.5292    2.0983   10  1.8103  1.5903
2015      19   25170.000    42.556095758    23.394735402     1119.5293    2.0987   11  1.6835  1.4826
2015      19   25200.000    42.556095758    23.394735402     1119.5293    2.1030   11  1.6832  1.4824
2015      19   25230.000    42.556095758    23.394735401     1119.5294    2.1023   10  1.8114  1.5913
2015      19   25260.000    42.556095758    23.394735401     1119.5295    2.1013   11  1.6825  1.4819
2015      19   25290.000    42.556095758    23.394735401     1119.5295    2.1002   10  1.8119  1.5917
2015      19   25320.000    42.556095758    23.394735402     1119.5296    2.0996   10  1.8121  1.5919
2015      19   25350.000    42.556095758    23.394735402     1119.5296    2.0996   11  1.6809  1.4807
2015      19   25380.000    42.556095758    23.394735402     1119.5296    2.0991   11  1.6802  1.4801
2015      19   25410.000    42.556095757    23.394735403     1119.5297    2.0992   11  1.6794  1.4795
2015      19   25440.000    42.556095757    23.394735403     1119.5297    2.0989   11  1.6786  1.4789
2015      19   25470.000    42.556095757    23.394735403     1119.5297    2.0994   11  1.6777  1.4782
2015      19   25500.000    42.556095757    23.394735403     1119.5298    2.0993   11  1.6767  1.4774
2015      19   25530.000    42.556095757    23.394735403     1119.5298    2.0988   10  1.8123  1.5924
2015      19   25560.000    42.556095757    23.394735403     1119.5299    2.0985   10  1.8121  1.5923
2015      19   25590.000    42.556095757    23.394735403     1119.5299    2.0985   11  1.6733  1.4748
2015      19   25620.000    42.556095758    23.394735404     1119.5300    2.1032   11  1.6720  1.4738
2015      19   25650.000    42.556095758    23.394735405     1119.5301    2.1012   11  1.6707  1.4728
2015      19   25680.000    42.556095758    23.394735405     1119.5303    2.1007   11  1.6693  1.4717
2015      19   25710.000    42.556095758    23.394735406     1119.5304    2.1019   10  2.1119  1.8027
2015      19   25740.000    42.556095758    23.394735406     1119.5304    2.1027   11  1.6663  1.4694
2015      19   25770.000    42.556095757    23.394735406     1119.5304    2.1028   11  1.6646  1.4681
2015      19   25800.000    42.556095757    23.394735406     1119.5304    2.1026   11  1.6630  1.4668
2015      19   25830.000    42.556095757    23.394735406     1119.5304    2.1031   11  1.6613  1.4655
2015      19   25860.000    42.556095757    23.394735407     1119.5304    2.1038   10  2.1058  1.7975
2015      19   25890.000    42.556095757    23.394735408     1119.5304    2.1033   10  2.1042  1.7961
2015      19   25920.000    42.556095757    23.394735408     1119.5304    2.1030   10  2.1024  1.7947
2015      19   25950.000    42.556095757    23.394735408     1119.5304    2.1026   10  2.1005  1.7931
2015      19   25980.000    42.556095757    23.394735408     1119.5305    2.1032   10  2.0985  1.7915
2015      19   26010.000    42.556095757    23.394735408     1119.5305    2.1032   10  2.0964  1.7898
2015      19   26040.000    42.556095757    23.394735408     1119.5305    2.1020   10  2.0942  1.7879
2015      19   26070.000    42.556095757    23.394735409     1119.5304    2.1018   10  2.0918  1.7860
2015      19   26100.000    42.556095757    23.394735409     1119.5304    2.1021   10  2.0893  1.7840
2015      19   26130.000    42.556095757    23.394735409     1119.5304    2.1025   10  2.0867  1.7819
2015      19   26160.000    42.556095757    23.394735409     1119.5304    2.1018   10  2.0840  1.7798
2015      19   26190.000    42.556095757    23.394735409     1119.5304    2.1015   10  2.0812  1.7775
2015      19   26220.000    42.556095756    23.394735409     1119.5304    2.1014   10  2.0782  1.7752
2015      19   26250.000    42.556095756    23.394735409     1119.5304    2.1022   10  2.0752  1.7728
2015      19   26280.000    42.556095756    23.394735410     1119.5304    2.1021   10  2.0721  1.7703
2015      19   26310.000    42.556095756    23.394735409     1119.5304    2.1015   10  2.0688  1.7677
2015      19   26340.000    42.556095756    23.394735410     1119.5304    2.1023   10  2.0655  1.7651
2015      19   26370.000    42.556095756    23.394735411     1119.5304    2.1036   10  2.0621  1.7624
2015      19   26400.000    42.556095756    23.394735411     1119.5304    2.1032   10  2.0585  1.7596
2015      19   26430.000    42.556095756    23.394735411     1119.5304    2.1023   10  2.0549  1.7567
2015      19   26460.000    42.556095756    23.394735410     1119.5304    2.1008   10  2.0512  1.7538
2015      19   26490.000    42.556095756    23.394735411     1119.5304    2.1008   10  2.0475  1.7508
2015      19   26520.000    42.556095756    23.394735411     1119.5304    2.1012   10  2.0436  1.7478
2015      19   26550.000    42.556095756    23.394735411     1119.5304    2.1022   10  2.0397  1.7447
2015      19   26580.000    42.556095756    23.394735412     1119.5304    2.1021   10  2.0356  1.7416
2015      19   26610.000    42.556095756    23.394735412     1119.5304    2.1022   10  2.0316  1.7384
2015      19   26640.000    42.556095756    23.394735412     1119.5304    2.1027   10  2.0274  1.7351
2015      19   26670.000    42.556095756    23.394735412     1119.5304    2.1036   10  2.0232  1.7318
2015      19   26700.000    42.556095756    23.394735413     1119.5305    2.1041   10  2.0189  1.7285
2015      19   26730.000    42.556095756    23.394735413     1119.5305    2.1038   10  2.0145  1.7251
2015      19   26760.000    42.556095756    23.394735413     1119.5305    2.1043   10  2.0101  1.7217
2015      19   26790.000    42.556095756    23.394735413     1119.5305    2.1040   10  2.0057  1.7182
2015      19   26820.000    42.556095756    23.394735414     1119.5305    2.1040   10  2.0011  1.7147
2015      19   26850.000    42.556095756    23.394735414     1119.5306    2.1046   10  1.9966  1.7111
2015      19   26880.000    42.556095756    23.394735415     1119.5306    2.1042   10  1.9920  1.7076
2015      19   26910.000    42.556095756    23.394735414     1119.5307    2.1042   10  1.9873  1.7040
2015      19   26940.000    42.556095756    23.394735414     1119.5307    2.1040   10  1.9826  1.7003
2015      19   26970.000    42.556095755    23.394735415     1119.5307    2.1039   10  1.9779  1.6966
2015      19   27000.000    42.556095756    23.394735415     1119.5307    2.1047   10  1.9731  1.6930
2015      19   27030.000    42.556095756    23.394735415     1119.5307    2.1052   10  1.9683  1.6892
2015      19   27060.000    42.556095755    23.394735416     1119.5308    2.1053   10  1.9634  1.6855
2015      19   27090.000    42.556095755    23.394735417     1119.5308    2.1046   10  1.9585  1.6817
2015      19   27120.000    42.556095755    23.394735417     1119.5308    2.1041   10  1.9536  1.6779
2015      19   27150.000    42.556095755    23.394735418     1119.5309    2.1034   10  1.9487  1.6741
2015      19   27180.000    42.556095755    23.394735418     1119.5310    2.1025   10  1.9437  1.6703
2015      19   27210.000    42.556095755    23.394735419     1119.5311    2.1018   10  1.9387  1.6665
2015      19   27240.000    42.556095754    23.394735421     1119.5311    2.1017   10  1.9337  1.6627
2015      19   27270.000    42.556095754    23.394735422     1119.5312    2.1014   10  1.9287  1.6588
2015      19   27300.000    42.556095754    23.394735423     1119.5313    2.1023   10  1.9237  1.6550
2015      19   27330.000    42.556095754    23.394735423     1119.5314    2.1028   10  1.9186  1.6511
2015      19   27360.000    42.556095753    23.394735423     1119.5314    2.1031   10  1.9135  1.6472
2015      19   27390.000    42.556095753    23.394735424     1119.5315    2.1031   10  1.9085  1.6433
2015      19   27420.000    42.556095753    23.394735424     1119.5315    2.1038   10  1.9034  1.6394
2015      19   27450.000    42.556095753    23.394735425     1119.5316    2.1034   10  1.8983  1.6356
2015      19   27480.000    42.556095753    23.394735426     1119.5317    2.1027   10  1.8932  1.6317
2015      19   27510.000    42.556095753    23.394735427     1119.5317    2.1024   10  1.8881  1.6278
2015      19   27540.000    42.556095753    23.394735427     1119.5318    2.1028   10  1.8830  1.6239
2015      19   27570.000    42.556095752    23.394735428     1119.5319    2.1026   10  1.8779  1.6200
2015      19   27600.000    42.556095752    23.394735428     1119.5319    2.1024   10  1.8728  1.6161
2015      19   27630.000    42.556095752    23.394735428     1119.5319    2.1020   10  1.8677  1.6123
2015      19   27660.000    42.556095752    23.394735429     1119.5321    2.1022   10  1.8626  1.6084
2015      19   27690.000    42.556095752    23.394735430     1119.5321    2.1033   10  1.8575  1.6045
2015      19   27720.000    42.556095751    23.394735431     1119.5323    2.1023   10  1.8524  1.6007
2015      19   27750.000    42.556095751    23.394735432     1119.5323    2.1017   10  1.8473  1.5968
2015      19   27780.000    42.556095751    23.394735433     1119.5324    2.1014   10  1.8423  1.5930
2015      19   27810.000    42.556095751    23.394735434     1119.5325    2.1011   10  1.8372  1.5891
2015      19   27840.000    42.556095751    23.394735434     1119.5327    2.1013   10  1.8321  1.5853
2015      19   27870.000    42.556095750    23.394735434     1119.5328    2.1018   10  1.8271  1.5815
2015      19   27900.000    42.556095750    23.394735434     1119.5328    2.1025   10  1.8221  1.5777
2015      19   27930.000    42.556095750    23.394735434     1119.5328    2.1021   10  1.8170  1.5739
2015      19   27960.000    42.556095750    23.394735434     1119.5329    2.1019   10  1.8120  1.5701
2015      19   27990.000    42.556095750    23.394735434     1119.5330    2.1018   10  1.8070  1.5664
2015      19   28020.000    42.556095750    23.394735434     1119.5330    2.1020   10  1.8021  1.5626
2015      19   28050.000    42.556095750    23.394735435     1119.5332    2.1022   10  1.7971  1.5589
2015      19   28080.000    42.556095749    23.394735436     1119.5332    2.1011   10  1.7922  1.5551
2015      19   28110.000    42.556095749    23.394735436     1119.5333    2.1005   10  1.7872  1.5514
2015      19   28140.000    42.556095749    23.394735437     1119.5334    2.0991   10  1.7823  1.5477
2015      19   28170.000    42.556095749    23.394735438     1119.5336    2.0977   10  1.7774  1.5441
2015      19   28200.000    42.556095749    23.394735439     1119.5337    2.0972   10  1.7726  1.5404
2015      19   28230.000    42.556095749    23.394735439     1119.5337    2.0974   10  1.7677  1.5368
2015      19   28260.000    42.556095749    23.394735439     1119.5338    2.0967   10  1.7629  1.5331
2015      19   28290.000    42.556095748    23.394735440     1119.5339    2.0958   10  1.7580  1.5295
2015      19   28320.000    42.556095748    23.394735440     1119.5340    2.0947   10  1.7533  1.5259
2015      19   28350.000    42.556095748    23.394735441     1119.5342    2.0945   10  1.7485  1.5223
2015      19   28380.000    42.556095748    23.394735441     1119.5343    2.0946   10  1.7437  1.5188
2015      19   28410.000    42.556095748    23.394735441     1119.5344    2.0954   10  1.7390  1.5152
2015      19   28440.000    42.556095748    23.394735442     1119.5345    2.0953   11  1.5520  1.3782
2015      19   28470.000    42.556095747    23.394735444     1119.5346    2.0952   11  1.5513  1.3776
2015      19   28500.000    42.556095747    23.394735445     1119.5347    2.0945   11  1.5504  1.3769
2015      19   28530.000    42.556095747    23.394735445     1119.5348    2.0933   11  1.5496  1.3762
2015      19   28560.000    42.556095747    23.394735447     1119.5350    2.0923   11  1.5487  1.3754
2015      19   28590.000    42.556095747    23.394735449     1119.5351    2.0913   11  1.5477  1.3747
2015      19   28620.000    42.556095747    23.394735450     1119.5353    2.0905   11  1.5468  1.3738
2015      19   28650.000    42.556095747    23.394735451     1119.5354    2.0901   11  1.5457  1.3730
2015      19   28680.000    42.556095747    23.394735452     1119.5355    2.0885   11  1.5446  1.3721
2015      19   28710.000    42.556095747    23.394735453     1119.5356    2.0871   11  1.5435  1.3711
2015      19   28740.000    42.556095747    23.394735454     1119.5358    2.0866   11  1.5423  1.3702
2015      19   28770.000    42.556095747    23.394735455     1119.5359    2.0861   11  1.5411  1.3692
2015      19   28800.000    42.556095747    23.394735456     1119.5360    2.0865   11  1.5399  1.3681
2015      19   28830.000    42.556095747    23.394735456     1119.5360    2.0871   11  1.5386  1.3671
2015      19   28860.000    42.556095747    23.394735457     1119.5362    2.0887   11  1.5372  1.3660
2015      19   28890.000    42.556095747    23.394735458     1119.5364    2.0898   11  1.5358  1.3648
2015      19   28920.000    42.556095747    23.394735459     1119.5365    2.0912   11  1.5344  1.3637
2015      19   28950.000    42.556095747    23.394735460     1119.5366    2.0918   11  1.5329  1.3625
2015      19   28980.000    42.556095747    23.394735460     1119.5366    2.0922   11  1.5314  1.3613
2015      19   29010.000    42.556095747    23.394735461     1119.5367    2.0925   11  1.5299  1.3600
2015      19   29040.000    42.556095747    23.394735462     1119.5367    2.0930   11  1.5283  1.3587
2015      19   29070.000    42.556095747    23.394735462     1119.5368    2.0938   11  1.5267  1.3574
2015      19   29100.000    42.556095746    23.394735462     1119.5368    2.0947   11  1.5250  1.3561
2015      19   29130.000    42.556095746    23.394735463     1119.5369    2.0941   11  1.5233  1.3547
2015      19   29160.000    42.556095746    23.394735464     1119.5370    2.0939   11  1.5216  1.3533
2015      19   29190.000    42.556095746    23.394735466     1119.5372    2.0937   11  1.5198  1.3519
2015      19   29220.000    42.556095746    23.394735467     1119.5374    2.0946   11  1.5180  1.3504
2015      19   29250.000    42.556095746    23.394735467     1119.5376    2.0952   11  1.5162  1.3489
2015      19   29280.000    42.556095746    23.394735467     1119.5377    2.0957   11  1.5143  1.3474
2015      19   29310.000    42.556095746    23.394735468     1119.5378    2.0959   11  1.5124  1.3459
2015      19   29340.000    42.556095746    23.394735468     1119.5379    2.0961   11  1.5105  1.3443
2015      19   29370.000    42.556095745    23.394735469     1119.5380    2.0969   11  1.5086  1.3427
2015      19   29400.000    42.556095745    23.394735469     1119.5380    2.0962   11  1.5066  1.3411
2015      19   29430.000    42.556095745    23.394735469     1119.5381    2.0945   11  1.5045  1.3395
2015      19   29460.000    42.556095745    23.394735470     1119.5382    2.0930   11  1.5025  1.3379
2015      19   29490.000    42.556095745    23.394735472     1119.5381    2.0913   11  1.5004  1.3362
2015      19   29520.000    42.556095745    23.394735472     1119.5380    2.0912   11  1.4983  1.3345
2015      19   29550.000    42.556095745    23.394735473     1119.5379    2.0906   11  1.4962  1.3328
2015      19   29580.000    42.556095745    23.394735473     1119.5378    2.0912   11  1.4940  1.3311
2015      19   29610.000    42.556095745    23.394735473     1119.5378    2.0926   11  1.4919  1.3293
2015      19   29640.000    42.556095745    23.394735474     1119.5378    2.0933   11  1.4897  1.3276
2015      19   29670.000    42.556095745    23.394735474     1119.5377    2.0934   11  1.4874  1.3258
2015      19   29700.000    42.556095746    23.394735475     1119.5376    2.0930   12  1.2996  1.1725
2015      19   29730.000    42.556095746    23.394735476     1119.5375    2.0933   12  1.2987  1.1718
2015      19   29760.000    42.556095746    23.394735475     1119.5375    2.0938   12  1.2978  1.1710
2015      19   29790.000    42.556095745    23.394735475     1119.5375    2.0947   11  1.4631  1.3030
2015      19   29820.000    42.556095745    23.394735475     1119.5376    2.0958   11  1.4633  1.3032
2015      19   29850.000    42.556095746    23.394735476     1119.5376    2.0948   11  1.4634  1.3033
2015      19   29880.000    42.556095746    23.394735477     1119.5377    2.0946   11  1.4636  1.3033
2015      19   29910.000    42.556095745    23.394735478     1119.5378    2.0957   11  1.4637  1.3034
2015      19   29940.000    42.556095745    23.394735478     1119.5379    2.0960   11  1.4637  1.3034
2015      19   29970.000    42.556095745    23.394735479     1119.5379    2.0955   11  1.4637  1.3034
2015      19   30000.000    42.556095745    23.394735479     1119.5380    2.0952   11  1.4637  1.3034
2015      19   30030.000    42.556095745    23.394735479     1119.5381    2.0953   11  1.4637  1.3034
2015      19   30060.000    42.556095745    23.394735479     1119.5381    2.0961   11  1.4636  1.3033
2015      19   30090.000    42.556095745    23.394735479     1119.5381    2.0962   11  1.4635  1.3032
2015      19   30120.000    42.556095745    23.394735478     1119.5381    2.0965   12  1.3540  1.2136
2015      19   30150.000    42.556095745    23.394735479     1119.5382    2.0971   12  1.3549  1.2144
2015      19   30180.000    42.556095745    23.394735479     1119.5382    2.0978   12  1.3559  1.2151
2015      19   30210.000    42.556095745    23.394735478     1119.5382    2.0982   11  1.4235  1.2706
2015      19   30240.000    42.556095745    23.394735478     1119.5382    2.0989   11  1.4254  1.2720
2015      19   30270.000    42.556095745    23.394735478     1119.5383    2.0997   11  1.4273  1.2734
2015      19   30300.000    42.556095745    23.394735478     1119.5383    2.1010   11  1.4291  1.2748
2015      19   30330.000    42.556095745    23.394735477     1119.5383    2.1018   11  1.4309  1.2761
2015      19   30360.000    42.556095745    23.394735477     1119.5383    2.1026   11  1.4327  1.2775
2015      19   30390.000    42.556095745    23.394735477     1119.5383    2.1039   11  1.4345  1.2788
2015      19   30420.000    42.556095745    23.394735475     1119.5382    2.1046   11  1.4362  1.2802
2015      19   30450.000    42.556095745    23.394735475     1119.5382    2.1045   11  1.4379  1.2815
2015      19   30480.000    42.556095745    23.394735474     1119.5381    2.1041   11  1.4397  1.2828
2015      19   30510.000    42.556095745    23.394735473     1119.5381    2.1040   11  1.4413  1.2841
2015      19   30540.000    42.556095745    23.394735472     1119.5380    2.1044   11  1.4430  1.2853
2015      19   30570.000    42.556095745    23.394735472     1119.5379    2.1042   11  1.4447  1.2866
2015      19   30600.000    42.556095745    23.394735472     1119.5379    2.1033   11  1.4463  1.2878
2015      19   30630.000    42.556095745    23.394735472     1119.5379    2.1024   11  1.4479  1.2890
2015      19   30660.000    42.556095745    23.394735472     1119.5380    2.1030   11  1.4494  1.2902
2015      19   30690.000    42.556095745    23.394735472     1119.5381    2.1028   11  1.4510  1.2914
2015      19   30720.000    42.556095745    23.394735472     1119.5381    2.1022   11  1.4525  1.2926
2015      19   30750.000    42.556095745    23.394735472     1119.5380    2.1027   11  1.4540  1.2937
2015      19   30780.000    42.556095745    23.394735471     1119.5379    2.1031   11  1.4555  1.2948
2015      19   30810.000    42.556095745    23.394735472     1119.5379    2.1035   11  1.4569  1.2959
2015      19   30840.000    42.556095745    23.394735472     1119.5379    2.1038   10  1.6020  1.4090
2015      19   30870.000    42.556095745    23.394735472     1119.5379    2.1048   11  1.4597  1.2980
