% Program : PPPBox
% Positioning Mode : kinematic
% Year   Doy      Second        Lat(deg)        Lon(deg)     Height(m)    ZTD(m)  nSat   GDOP    PDOP
2014     313   19667.000    30.267623678   114.443444772       11.6317    2.5246   11  1.5788  1.4229
2014     313   19668.000    30.267536064   114.443487195       11.6360    2.5244   10  1.6171  1.4627
2014     313   19669.000    30.267448230   114.443529192       11.6285    2.5244   10  1.6171  1.4627
2014     313   19670.000    30.267360347   114.443571093       11.6433    2.5244    9  1.7057  1.5326
2014     313   19671.000    30.267272430   114.443613238       11.6255    2.5243    9  1.7057  1.5326
2014     313   19672.000    30.267184341   114.443654847       11.6086    2.5243    9  1.7058  1.5326
2014     313   19673.000    30.267096058   114.443696055       11.6013    2.5242   10  1.6171  1.4627
2014     313   19674.000    30.267007874   114.443737381       11.6060    2.5241    8  2.9669  2.5318
2014     313   19675.000    30.266919807   114.443778855       11.6066    2.5240    8  2.9666  2.5316
2014     313   19676.000    30.266831692   114.443820491       11.5956    2.5240    9  2.3760  2.0742
2014     313   19677.000    30.266743488   114.443862750       11.6135    2.5240    9  2.3757  2.0739
2014     313   19678.000    30.266654748   114.443905185       11.5983    2.5240   10  1.8973  1.6876
2014     313   19679.000    30.266565335   114.443948213       11.6112    2.5240   10  1.8971  1.6875
2014     313   19680.000    30.266475354   114.443991516       11.6030    2.5239   10  1.8970  1.6874
2014     313   19681.000    30.266384820   114.444034641       11.6055    2.5240   10  1.8968  1.6873
2014     313   19682.000    30.266293812   114.444078246       11.6165    2.5239   11  1.5787  1.4229
2014     313   19683.000    30.266202354   114.444121778       11.5986    2.5239   11  1.5787  1.4229
2014     313   19684.000    30.266110276   114.444165397       11.5939    2.5239   11  1.5787  1.4229
2014     313   19685.000    30.266017936   114.444208867       11.5898    2.5239   11  1.5787  1.4229
2014     313   19686.000    30.265925803   114.444252090       11.5663    2.5239   11  1.5787  1.4229
2014     313   19687.000    30.265834512   114.444295180       11.5747    2.5239   11  1.5787  1.4229
2014     313   19688.000    30.265743941   114.444338352       11.5726    2.5240   11  1.5787  1.4229
2014     313   19689.000    30.265654014   114.444381458       11.5675    2.5240   11  1.5787  1.4229
2014     313   19690.000    30.265564373   114.444424178       11.5611    2.5239   11  1.5787  1.4229
2014     313   19691.000    30.265475072   114.444466333       11.5610    2.5239   11  1.5787  1.4229
2014     313   19692.000    30.265386113   114.444508170       11.5567    2.5240   11  1.5787  1.4229
2014     313   19693.000    30.265297479   114.444549709       11.5619    2.5241   11  1.5787  1.4229
2014     313   19694.000    30.265209344   114.444591072       11.5628    2.5241   11  1.5787  1.4229
2014     313   19695.000    30.265121478   114.444632411       11.5787    2.5241   11  1.5787  1.4229
2014     313   19696.000    30.265033911   114.444673699       11.5703    2.5242   11  1.5787  1.4229
2014     313   19697.000    30.264946728   114.444715376       11.5627    2.5241   11  1.5787  1.4229
2014     313   19698.000    30.264859661   114.444757299       11.5784    2.5241   11  1.5787  1.4229
2014     313   19699.000    30.264772803   114.444799213       11.5534    2.5240   11  1.5787  1.4229
2014     313   19700.000    30.264686105   114.444841159       11.5623    2.5240   11  1.5787  1.4229
2014     313   19701.000    30.264599518   114.444883274       11.5632    2.5240   11  1.5786  1.4229
2014     313   19702.000    30.264513032   114.444925271       11.5659    2.5241   11  1.5786  1.4229
2014     313   19703.000    30.264426649   114.444967386       11.5595    2.5240   11  1.5786  1.4229
2014     313   19704.000    30.264340068   114.445009601       11.5605    2.5240   11  1.5786  1.4229
2014     313   19705.000    30.264252928   114.445051157       11.5689    2.5240   11  1.5786  1.4229
2014     313   19706.000    30.264165389   114.445092109       11.5776    2.5240   11  1.5786  1.4229
2014     313   19707.000    30.264077716   114.445133088       11.5530    2.5240   11  1.5786  1.4229
2014     313   19708.000    30.263990019   114.445174869       11.5478    2.5240   11  1.5786  1.4229
2014     313   19709.000    30.263902299   114.445216946       11.5757    2.5239   11  1.5786  1.4229
2014     313   19710.000    30.263814479   114.445258992       11.5850    2.5240   11  1.5786  1.4229
2014     313   19711.000    30.263726552   114.445301192       11.5876    2.5241   11  1.5786  1.4229
2014     313   19712.000    30.263638387   114.445343415       11.5717    2.5242   11  1.5786  1.4229
2014     313   19713.000    30.263550004   114.445385753       11.5553    2.5242   11  1.5786  1.4229
2014     313   19714.000    30.263461435   114.445428144       11.5544    2.5243   11  1.5786  1.4229
2014     313   19715.000    30.263372744   114.445470400       11.5960    2.5243   11  1.5786  1.4229
2014     313   19716.000    30.263283947   114.445512654       11.6021    2.5244   11  1.5786  1.4229
2014     313   19717.000    30.263194974   114.445554976       11.5920    2.5244   11  1.5786  1.4229
2014     313   19718.000    30.263105731   114.445597218       11.5845    2.5244   11  1.5786  1.4229
2014     313   19719.000    30.263016196   114.445639372       11.5964    2.5244   11  1.5785  1.4229
2014     313   19720.000    30.262926567   114.445681639       11.5631    2.5245   11  1.5785  1.4229
2014     313   19721.000    30.262836692   114.445723903       11.5719    2.5245   11  1.5785  1.4229
2014     313   19722.000    30.262746741   114.445765942       11.5783    2.5245   11  1.5785  1.4229
2014     313   19723.000    30.262656604   114.445807804       11.5986    2.5247   11  1.5785  1.4229
2014     313   19724.000    30.262566635   114.445849724       11.5820    2.5247   11  1.5785  1.4229
2014     313   19725.000    30.262476653   114.445891566       11.5917    2.5247   11  1.5785  1.4229
2014     313   19726.000    30.262386756   114.445933329       11.5832    2.5248   11  1.5785  1.4229
2014     313   19727.000    30.262297002   114.445975766       11.6033    2.5249   11  1.5785  1.4229
2014     313   19728.000    30.262207504   114.446018593       11.6020    2.5249   10  1.7797  1.5946
2014     313   19729.000    30.262117949   114.446061690       11.5928    2.5249   10  1.7798  1.5947
2014     313   19730.000    30.262028414   114.446105021       11.5837    2.5250    9  1.8405  1.6413
2014     313   19731.000    30.261938725   114.446148321       11.5691    2.5251    9  1.8406  1.6414
2014     313   19732.000    30.261848805   114.446191262       11.5838    2.5251    9  1.8407  1.6414
2014     313   19733.000    30.261758846   114.446233887       11.5751    2.5251   10  1.7800  1.5949
2014     313   19734.000    30.261668874   114.446276215       11.5886    2.5252   10  1.7801  1.5949
2014     313   19735.000    30.261580010   114.446317666       11.5800    2.5253   11  1.5784  1.4229
2014     313   19736.000    30.261492941   114.446358790       11.5756    2.5253   10  1.7802  1.5951
2014     313   19737.000    30.261407198   114.446399578       11.5625    2.5253   10  1.7803  1.5951
2014     313   19738.000    30.261321648   114.446440541       11.5735    2.5254   10  1.7803  1.5952
2014     313   19739.000    30.261236317   114.446481669       11.5688    2.5255   10  1.6386  1.4701
2014     313   19740.000    30.261151188   114.446522048       11.5742    2.5255   10  1.6386  1.4701
2014     313   19741.000    30.261066970   114.446561966       11.5826    2.5256   10  1.6386  1.4701
2014     313   19742.000    30.260983826   114.446601281       11.5797    2.5257   10  1.6386  1.4701
2014     313   19743.000    30.260901701   114.446640154       11.5956    2.5257   11  1.5784  1.4228
2014     313   19744.000    30.260820370   114.446678751       11.5943    2.5258   11  1.5784  1.4228
2014     313   19745.000    30.260739456   114.446717089       11.6163    2.5259   11  1.5784  1.4228
2014     313   19746.000    30.260658715   114.446755161       11.6091    2.5260   11  1.5784  1.4228
2014     313   19747.000    30.260578015   114.446793218       11.5880    2.5260   11  1.5783  1.4228
2014     313   19748.000    30.260497374   114.446831349       11.6129    2.5260   11  1.5783  1.4228
2014     313   19749.000    30.260417006   114.446869680       11.5998    2.5260   11  1.5783  1.4228
2014     313   19750.000    30.260336784   114.446907968       11.5910    2.5260   11  1.5783  1.4228
2014     313   19751.000    30.260256562   114.446946732       11.5598    2.5261   11  1.5783  1.4228
2014     313   19752.000    30.260175137   114.446985974       11.5899    2.5262   11  1.5783  1.4228
2014     313   19753.000    30.260092582   114.447025171       11.5801    2.5263   11  1.5783  1.4228
2014     313   19754.000    30.260009162   114.447064479       11.5678    2.5264   11  1.5783  1.4228
2014     313   19755.000    30.259925059   114.447104261       11.5641    2.5265   11  1.5783  1.4228
2014     313   19756.000    30.259840421   114.447144359       11.5785    2.5266   11  1.5783  1.4228
2014     313   19757.000    30.259755237   114.447184897       11.5723    2.5268   11  1.5783  1.4228
2014     313   19758.000    30.259669624   114.447225398       11.5762    2.5270   11  1.5783  1.4228
2014     313   19759.000    30.259583397   114.447265900       11.5797    2.5272   11  1.5782  1.4228
2014     313   19760.000    30.259496716   114.447306372       11.5963    2.5273   11  1.5782  1.4228
2014     313   19761.000    30.259409957   114.447347511       11.6020    2.5274   11  1.5782  1.4228
2014     313   19762.000    30.259323125   114.447388922       11.6165    2.5274   11  1.5782  1.4228
2014     313   19763.000    30.259235765   114.447429456       11.6162    2.5274   11  1.5782  1.4228
2014     313   19764.000    30.259147761   114.447469511       11.6155    2.5274   11  1.5782  1.4228
2014     313   19765.000    30.259058988   114.447508371       11.6018    2.5274   11  1.5782  1.4228
2014     313   19766.000    30.258969364   114.447545987       11.5985    2.5275   11  1.5782  1.4228
2014     313   19767.000    30.258879921   114.447582637       11.5763    2.5277   11  1.5782  1.4228
2014     313   19768.000    30.258790772   114.447618532       11.5921    2.5279   11  1.5782  1.4228
2014     313   19769.000    30.258702045   114.447654185       11.5888    2.5280   11  1.5782  1.4228
2014     313   19770.000    30.258614026   114.447691465       11.5991    2.5282   11  1.5781  1.4227
2014     313   19771.000    30.258526912   114.447730972       11.6100    2.5284   11  1.5781  1.4227
2014     313   19772.000    30.258440190   114.447771616       11.5908    2.5285   11  1.5781  1.4227
2014     313   19773.000    30.258353554   114.447812903       11.5903    2.5285   11  1.5781  1.4227
2014     313   19774.000    30.258267463   114.447854916       11.6047    2.5284   11  1.5781  1.4227
2014     313   19775.000    30.258182323   114.447896867       11.6534    2.5283   10  1.6160  1.4617
2014     313   19776.000    30.258097928   114.447937314       11.5966    2.5283    9  1.7081  1.5341
2014     313   19777.000    30.258013887   114.447977637       11.5874    2.5283   10  1.6387  1.4703
2014     313   19778.000    30.257929806   114.448016938       11.5674    2.5283   10  1.6387  1.4703
2014     313   19779.000    30.257845695   114.448055690       11.5932    2.5283   10  1.6387  1.4703
2014     313   19780.000    30.257761649   114.448094328       11.5677    2.5284   11  1.5780  1.4227
2014     313   19781.000    30.257677462   114.448133239       11.5610    2.5285   10  1.8809  1.6745
2014     313   19782.000    30.257592896   114.448172629       11.5579    2.5285   10  1.8808  1.6744
2014     313   19783.000    30.257508287   114.448212673       11.5237    2.5286   10  1.8806  1.6743
2014     313   19784.000    30.257423504   114.448253228       11.5357    2.5285   10  1.8804  1.6741
2014     313   19785.000    30.257338117   114.448294227       11.5478    2.5284   11  1.5780  1.4227
2014     313   19786.000    30.257252005   114.448335633       11.5484    2.5283   11  1.5780  1.4227
2014     313   19787.000    30.257164896   114.448377028       11.5648    2.5282   11  1.5780  1.4227
2014     313   19788.000    30.257077080   114.448418757       11.5459    2.5280   11  1.5780  1.4227
2014     313   19789.000    30.256988572   114.448460868       11.5736    2.5279   11  1.5779  1.4227
2014     313   19790.000    30.256899528   114.448503273       11.5861    2.5278   11  1.5779  1.4227
2014     313   19791.000    30.256809753   114.448545861       11.5837    2.5278   11  1.5779  1.4226
2014     313   19792.000    30.256719256   114.448588886       11.5751    2.5278   11  1.5779  1.4226
2014     313   19793.000    30.256628197   114.448632359       11.5622    2.5278   11  1.5779  1.4226
2014     313   19794.000    30.256536518   114.448676139       11.5528    2.5278   11  1.5779  1.4226
2014     313   19795.000    30.256444150   114.448720059       11.5501    2.5278   11  1.5779  1.4226
2014     313   19796.000    30.256351133   114.448764085       11.5704    2.5279   11  1.5779  1.4226
2014     313   19797.000    30.256257583   114.448808292       11.5635    2.5278   11  1.5779  1.4226
2014     313   19798.000    30.256163323   114.448852725       11.5582    2.5278   11  1.5778  1.4226
2014     313   19799.000    30.256068873   114.448897245       11.5368    2.5277   11  1.5778  1.4226
2014     313   19800.000    30.255975265   114.448941091       11.5196    2.5278    9  1.7086  1.5344
2014     313   19801.000    30.255882718   114.448984593       11.5170    2.5280    9  1.7086  1.5344
2014     313   19802.000    30.255790836   114.449028213       11.5290    2.5279    9  1.7086  1.5344
2014     313   19803.000    30.255699181   114.449071722       11.5105    2.5280   10  1.6156  1.4613
2014     313   19804.000    30.255607678   114.449114995       11.4907    2.5280   10  1.6156  1.4613
2014     313   19805.000    30.255516349   114.449158215       11.4679    2.5280   11  1.5778  1.4226
2014     313   19806.000    30.255425068   114.449201398       11.4784    2.5279   11  1.5777  1.4226
2014     313   19807.000    30.255334354   114.449244358       11.4852    2.5278   11  1.5777  1.4226
2014     313   19808.000    30.255244388   114.449287221       11.4737    2.5277   11  1.5777  1.4225
2014     313   19809.000    30.255154826   114.449330055       11.4996    2.5276   11  1.5777  1.4225
2014     313   19810.000    30.255065810   114.449372828       11.4786    2.5274   11  1.5777  1.4225
2014     313   19811.000    30.254976987   114.449415415       11.4765    2.5272   11  1.5777  1.4225
2014     313   19812.000    30.254888447   114.449457705       11.4864    2.5271   11  1.5777  1.4225
2014     313   19813.000    30.254800130   114.449499822       11.4799    2.5269   11  1.5777  1.4225
2014     313   19814.000    30.254712127   114.449541707       11.4801    2.5267   11  1.5776  1.4225
2014     313   19815.000    30.254624350   114.449583683       11.4855    2.5266   11  1.5776  1.4225
2014     313   19816.000    30.254536722   114.449625888       11.4593    2.5264   11  1.5776  1.4225
2014     313   19817.000    30.254448754   114.449667675       11.4514    2.5263   11  1.5776  1.4225
2014     313   19818.000    30.254360798   114.449709532       11.4580    2.5261   11  1.5776  1.4225
2014     313   19819.000    30.254273983   114.449751162       11.4911    2.5258   11  1.5776  1.4225
2014     313   19820.000    30.254188673   114.449792511       11.5395    2.5255   11  1.5776  1.4225
2014     313   19821.000    30.254103910   114.449833749       11.5449    2.5251   11  1.5776  1.4225
2014     313   19822.000    30.254018952   114.449874080       11.5475    2.5250   11  1.5775  1.4225
2014     313   19823.000    30.253933741   114.449913491       11.5531    2.5249   11  1.5775  1.4224
2014     313   19824.000    30.253848544   114.449952995       11.5275    2.5248   11  1.5775  1.4224
2014     313   19825.000    30.253762950   114.449992980       11.5194    2.5247   11  1.5775  1.4224
2014     313   19826.000    30.253677112   114.450033532       11.5257    2.5246   11  1.5775  1.4224
2014     313   19827.000    30.253590496   114.450073749       11.5108    2.5245   11  1.5775  1.4224
2014     313   19828.000    30.253503053   114.450114260       11.5031    2.5245   11  1.5775  1.4224
2014     313   19829.000    30.253415171   114.450155676       11.5016    2.5244   11  1.5774  1.4224
2014     313   19830.000    30.253326937   114.450197720       11.5148    2.5244   11  1.5774  1.4224
2014     313   19831.000    30.253238610   114.450239759       11.5123    2.5245   11  1.5774  1.4224
2014     313   19832.000    30.253150150   114.450282166       11.5305    2.5245   11  1.5774  1.4224
2014     313   19833.000    30.253060813   114.450324673       11.5326    2.5246   11  1.5774  1.4224
2014     313   19834.000    30.252971204   114.450367016       11.5233    2.5247   11  1.5774  1.4224
2014     313   19835.000    30.252881692   114.450408620       11.5055    2.5248   11  1.5774  1.4224
2014     313   19836.000    30.252792852   114.450450167       11.4886    2.5250   11  1.5773  1.4223
2014     313   19837.000    30.252704564   114.450491281       11.5058    2.5251   11  1.5773  1.4223
2014     313   19838.000    30.252616516   114.450532338       11.5203    2.5253   11  1.5773  1.4223
2014     313   19839.000    30.252528390   114.450573672       11.5227    2.5255   11  1.5773  1.4223
2014     313   19840.000    30.252440279   114.450615189       11.5021    2.5256   11  1.5773  1.4223
2014     313   19841.000    30.252352032   114.450656704       11.5230    2.5257   11  1.5773  1.4223
2014     313   19842.000    30.252263628   114.450698122       11.5236    2.5259   11  1.5773  1.4223
2014     313   19843.000    30.252175419   114.450739933       11.5193    2.5260   11  1.5772  1.4223
2014     313   19844.000    30.252086893   114.450781845       11.5448    2.5261   11  1.5772  1.4223
2014     313   19845.000    30.251998113   114.450823926       11.5426    2.5262   11  1.5772  1.4223
2014     313   19846.000    30.251908964   114.450866400       11.5286    2.5264   11  1.5772  1.4223
2014     313   19847.000    30.251819675   114.450909161       11.5416    2.5264   11  1.5772  1.4223
2014     313   19848.000    30.251730757   114.450952226       11.5549    2.5264   11  1.5772  1.4222
2014     313   19849.000    30.251641797   114.450995296       11.5567    2.5265   11  1.5771  1.4222
2014     313   19850.000    30.251552682   114.451038091       11.5581    2.5265   11  1.5771  1.4222
2014     313   19851.000    30.251464312   114.451080493       11.5353    2.5266   11  1.5771  1.4222
2014     313   19852.000    30.251377692   114.451122243       11.5292    2.5266   11  1.5771  1.4222
2014     313   19853.000    30.251292654   114.451163366       11.5243    2.5267   11  1.5771  1.4222
2014     313   19854.000    30.251208352   114.451204087       11.5469    2.5267   11  1.5771  1.4222
2014     313   19855.000    30.251124334   114.451244532       11.5469    2.5267   11  1.5771  1.4222
2014     313   19856.000    30.251040605   114.451284757       11.5528    2.5266   11  1.5770  1.4222
2014     313   19857.000    30.250957097   114.451324846       11.5388    2.5266   11  1.5770  1.4222
2014     313   19858.000    30.250873616   114.451364379       11.5380    2.5266   11  1.5770  1.4222
2014     313   19859.000    30.250790433   114.451403460       11.5533    2.5265   11  1.5770  1.4221
2014     313   19860.000    30.250707612   114.451442307       11.5776    2.5265   11  1.5770  1.4221
2014     313   19861.000    30.250625189   114.451481102       11.5693    2.5264   11  1.5770  1.4221
2014     313   19862.000    30.250542922   114.451520076       11.5809    2.5263   11  1.5769  1.4221
2014     313   19863.000    30.250460542   114.451558900       11.5924    2.5263   11  1.5769  1.4221
2014     313   19864.000    30.250378097   114.451597656       11.5929    2.5262   11  1.5769  1.4221
2014     313   19865.000    30.250295486   114.451636637       11.5911    2.5262   11  1.5769  1.4221
2014     313   19866.000    30.250213207   114.451675533       11.6011    2.5260   11  1.5769  1.4221
2014     313   19867.000    30.250131883   114.451714200       11.6183    2.5259   11  1.5769  1.4221
2014     313   19868.000    30.250051196   114.451752845       11.6113    2.5258   11  1.5768  1.4221
2014     313   19869.000    30.249970681   114.451791623       11.6045    2.5257   11  1.5768  1.4220
2014     313   19870.000    30.249890364   114.451830279       11.5893    2.5255   11  1.5768  1.4220
2014     313   19871.000    30.249809955   114.451868477       11.5861    2.5254   11  1.5768  1.4220
2014     313   19872.000    30.249729438   114.451906418       11.5522    2.5251   11  1.5768  1.4220
2014     313   19873.000    30.249648726   114.451944163       11.5373    2.5249   11  1.5768  1.4220
2014     313   19874.000    30.249567816   114.451981756       11.5086    2.5247   11  1.5767  1.4220
2014     313   19875.000    30.249486562   114.452019639       11.5040    2.5244   11  1.5767  1.4220
2014     313   19876.000    30.249405127   114.452057740       11.5065    2.5242   11  1.5767  1.4220
2014     313   19877.000    30.249323786   114.452095850       11.5113    2.5239   11  1.5767  1.4220
2014     313   19878.000    30.249245050   114.452132944       11.5058    2.5236   11  1.5767  1.4219
2014     313   19879.000    30.249169897   114.452168526       11.5398    2.5234   11  1.5766  1.4219
2014     313   19880.000    30.249098300   114.452202584       11.5367    2.5232   11  1.5766  1.4219
2014     313   19881.000    30.249029418   114.452235719       11.5407    2.5231   11  1.5766  1.4219
2014     313   19882.000    30.248962728   114.452267902       11.5379    2.5229   11  1.5766  1.4219
2014     313   19883.000    30.248898320   114.452299173       11.5322    2.5228   11  1.5766  1.4219
2014     313   19884.000    30.248836176   114.452329296       11.5384    2.5226   11  1.5766  1.4219
2014     313   19885.000    30.248776713   114.452358086       11.5563    2.5224   11  1.5765  1.4219
2014     313   19886.000    30.248721490   114.452384888       11.5732    2.5222   11  1.5765  1.4219
2014     313   19887.000    30.248669889   114.452410284       11.5886    2.5220   11  1.5765  1.4219
2014     313   19888.000    30.248621466   114.452434551       11.5953    2.5219   11  1.5765  1.4218
2014     313   19889.000    30.248575782   114.452457889       11.5971    2.5217   11  1.5765  1.4218
2014     313   19890.000    30.248532889   114.452480187       11.5931    2.5216   11  1.5765  1.4218
2014     313   19891.000    30.248493670   114.452500996       11.5960    2.5215   11  1.5764  1.4218
2014     313   19892.000    30.248459403   114.452520434       11.6053    2.5213   11  1.5764  1.4218
2014     313   19893.000    30.248431589   114.452539011       11.6131    2.5211   11  1.5764  1.4218
2014     313   19894.000    30.248410045   114.452558836       11.6335    2.5209   11  1.5764  1.4218
2014     313   19895.000    30.248395239   114.452581496       11.6481    2.5207   11  1.5764  1.4218
2014     313   19896.000    30.248388562   114.452607062       11.6560    2.5206   11  1.5763  1.4217
2014     313   19897.000    30.248391944   114.452635235       11.6522    2.5205   11  1.5763  1.4217
2014     313   19898.000    30.248408438   114.452660370       11.6069    2.5205   11  1.5763  1.4217
2014     313   19899.000    30.248436132   114.452675402       11.5607    2.5205   11  1.5763  1.4217
2014     313   19900.000    30.248469758   114.452678767       11.5235    2.5206   11  1.5763  1.4217
2014     313   19901.000    30.248505129   114.452670292       11.4888    2.5205   11  1.5762  1.4217
2014     313   19902.000    30.248539705   114.452650807       11.4601    2.5204   11  1.5762  1.4217
2014     313   19903.000    30.248572730   114.452623666       11.4852    2.5204   11  1.5762  1.4217
2014     313   19904.000    30.248605910   114.452593770       11.5269    2.5204   11  1.5762  1.4217
2014     313   19905.000    30.248641504   114.452562098       11.5645    2.5203   11  1.5762  1.4216
2014     313   19906.000    30.248681249   114.452529231       11.5916    2.5202   11  1.5761  1.4216
2014     313   19907.000    30.248725943   114.452497029       11.6019    2.5201   11  1.5761  1.4216
2014     313   19908.000    30.248776019   114.452467128       11.5924    2.5199   11  1.5761  1.4216
2014     313   19909.000    30.248830644   114.452438228       11.5727    2.5199   11  1.5761  1.4216
2014     313   19910.000    30.248888702   114.452408186       11.5676    2.5199   11  1.5761  1.4216
2014     313   19911.000    30.248949967   114.452376851       11.5699    2.5200   11  1.5760  1.4216
2014     313   19912.000    30.249014310   114.452344509       11.5615    2.5201   11  1.5760  1.4215
2014     313   19913.000    30.249081810   114.452311714       11.5558    2.5201   11  1.5760  1.4215
2014     313   19914.000    30.249152124   114.452278482       11.5657    2.5203   11  1.5760  1.4215
2014     313   19915.000    30.249225115   114.452244345       11.5540    2.5203   11  1.5760  1.4215
2014     313   19916.000    30.249300224   114.452209010       11.5463    2.5204   11  1.5759  1.4215
2014     313   19917.000    30.249376760   114.452172853       11.5497    2.5204   11  1.5759  1.4215
2014     313   19918.000    30.249454358   114.452136048       11.5406    2.5204   11  1.5759  1.4215
2014     313   19919.000    30.249532919   114.452098595       11.5459    2.5204   11  1.5759  1.4215
2014     313   19920.000    30.249612401   114.452060585       11.5409    2.5203   11  1.5759  1.4214
2014     313   19921.000    30.249692798   114.452021949       11.5497    2.5204   11  1.5758  1.4214
2014     313   19922.000    30.249774178   114.451982631       11.5768    2.5203   11  1.5758  1.4214
2014     313   19923.000    30.249856235   114.451943026       11.5869    2.5203   11  1.5758  1.4214
2014     313   19924.000    30.249938233   114.451903221       11.5844    2.5204   11  1.5758  1.4214
2014     313   19925.000    30.250019745   114.451863829       11.6047    2.5204   11  1.5758  1.4214
2014     313   19926.000    30.250101097   114.451824761       11.5973    2.5203   11  1.5757  1.4214
2014     313   19927.000    30.250182636   114.451785759       11.6074    2.5202   11  1.5757  1.4213
2014     313   19928.000    30.250264400   114.451746976       11.6159    2.5202   11  1.5757  1.4213
2014     313   19929.000    30.250346430   114.451708153       11.6109    2.5202   11  1.5757  1.4213
2014     313   19930.000    30.250428716   114.451669401       11.6053    2.5201   11  1.5756  1.4213
2014     313   19931.000    30.250511436   114.451630526       11.5936    2.5201   11  1.5756  1.4213
2014     313   19932.000    30.250594546   114.451591542       11.5890    2.5201   11  1.5756  1.4213
2014     313   19933.000    30.250678201   114.451552395       11.6086    2.5201   11  1.5756  1.4213
2014     313   19934.000    30.250762664   114.451512494       11.5877    2.5201   11  1.5756  1.4213
2014     313   19935.000    30.250847229   114.451472093       11.5735    2.5200   11  1.5755  1.4212
2014     313   19936.000    30.250930794   114.451431558       11.5624    2.5200   11  1.5755  1.4212
2014     313   19937.000    30.251012972   114.451391220       11.5730    2.5199   11  1.5755  1.4212
2014     313   19938.000    30.251094118   114.451351758       11.5821    2.5197   11  1.5755  1.4212
2014     313   19939.000    30.251174311   114.451313078       11.5917    2.5195   11  1.5754  1.4212
2014     313   19940.000    30.251253773   114.451274942       11.5782    2.5194   11  1.5754  1.4212
2014     313   19941.000    30.251332528   114.451237347       11.5862    2.5192   11  1.5754  1.4211
2014     313   19942.000    30.251410578   114.451200325       11.5674    2.5190   11  1.5754  1.4211
2014     313   19943.000    30.251487919   114.451163859       11.5694    2.5190   11  1.5754  1.4211
2014     313   19944.000    30.251564581   114.451127962       11.5729    2.5189   11  1.5753  1.4211
2014     313   19945.000    30.251640583   114.451092321       11.5796    2.5189   11  1.5753  1.4211
2014     313   19946.000    30.251715961   114.451056859       11.5745    2.5188   11  1.5753  1.4211
2014     313   19947.000    30.251790863   114.451021561       11.5669    2.5189   11  1.5753  1.4211
2014     313   19948.000    30.251865786   114.450986170       11.5720    2.5189   11  1.5752  1.4210
2014     313   19949.000    30.251941193   114.450950492       11.5540    2.5189   11  1.5752  1.4210
2014     313   19950.000    30.252017085   114.450914634       11.5599    2.5190   11  1.5752  1.4210
2014     313   19951.000    30.252093208   114.450878615       11.5947    2.5191   11  1.5752  1.4210
2014     313   19952.000    30.252169946   114.450842412       11.5628    2.5191   11  1.5752  1.4210
2014     313   19953.000    30.252247090   114.450805969       11.5356    2.5191   11  1.5751  1.4210
2014     313   19954.000    30.252324704   114.450769339       11.5382    2.5191   11  1.5751  1.4210
2014     313   19955.000    30.252402787   114.450732529       11.5332    2.5192   11  1.5751  1.4209
2014     313   19956.000    30.252481216   114.450695312       11.5539    2.5191   11  1.5751  1.4209
2014     313   19957.000    30.252559813   114.450657810       11.5514    2.5191   11  1.5750  1.4209
2014     313   19958.000    30.252638550   114.450619721       11.5638    2.5190   11  1.5750  1.4209
2014     313   19959.000    30.252717585   114.450581647       11.5521    2.5190   11  1.5750  1.4209
2014     313   19960.000    30.252797067   114.450543485       11.5364    2.5190   11  1.5750  1.4209
2014     313   19961.000    30.252877344   114.450506427       11.5347    2.5190   11  1.5749  1.4208
2014     313   19962.000    30.252958129   114.450469690       11.5259    2.5190   11  1.5749  1.4208
2014     313   19963.000    30.253039152   114.450432625       11.5298    2.5189   11  1.5749  1.4208
2014     313   19964.000    30.253120005   114.450394359       11.5145    2.5189   11  1.5749  1.4208
2014     313   19965.000    30.253200843   114.450355012       11.5316    2.5189   11  1.5748  1.4208
2014     313   19966.000    30.253281812   114.450315498       11.5372    2.5189   11  1.5748  1.4208
2014     313   19967.000    30.253363077   114.450275796       11.5433    2.5190   11  1.5748  1.4207
2014     313   19968.000    30.253444552   114.450236140       11.5445    2.5190   11  1.5748  1.4207
2014     313   19969.000    30.253526478   114.450196561       11.5457    2.5191   11  1.5748  1.4207
2014     313   19970.000    30.253608435   114.450157065       11.5498    2.5191   11  1.5747  1.4207
2014     313   19971.000    30.253690396   114.450117674       11.5391    2.5192   11  1.5747  1.4207
2014     313   19972.000    30.253772523   114.450078447       11.5386    2.5193   11  1.5747  1.4207
2014     313   19973.000    30.253854946   114.450039228       11.5357    2.5193   11  1.5747  1.4206
2014     313   19974.000    30.253937734   114.450000021       11.5218    2.5193   11  1.5746  1.4206
2014     313   19975.000    30.254020717   114.449960871       11.5233    2.5193   11  1.5746  1.4206
2014     313   19976.000    30.254103887   114.449921948       11.5177    2.5193   11  1.5746  1.4206
2014     313   19977.000    30.254186734   114.449883273       11.5336    2.5193   11  1.5746  1.4206
2014     313   19978.000    30.254268731   114.449845246       11.5097    2.5193   11  1.5745  1.4206
2014     313   19979.000    30.254350242   114.449807407       11.4756    2.5192   11  1.5745  1.4205
2014     313   19980.000    30.254431415   114.449769294       11.4669    2.5192   11  1.5745  1.4205
2014     313   19981.000    30.254512202   114.449731071       11.4810    2.5192   11  1.5745  1.4205
2014     313   19982.000    30.254592465   114.449692623       11.4897    2.5192   11  1.5744  1.4205
