% Program : PPPBox
% Positioning Mode : static
% Year   Doy      Second        Lat(deg)        Lon(deg)     Height(m)    ZTD(m)  nSat   GDOP    PDOP
2015      19    5460.000    57.395300280    11.925520110       45.5729    2.3711    7  2.5800  2.3486
2015      19    5490.000    57.395300281    11.925520108       45.5729    2.3711    7  2.5704  2.3400
2015      19    5520.000    57.395300282    11.925520108       45.5725    2.3711    7  2.5606  2.3312
2015      19    5550.000    57.395300285    11.925520103       45.5715    2.3710    7  2.5505  2.3222
2015      19    5580.000    57.395300287    11.925520098       45.5706    2.3707    7  2.5402  2.3130
2015      19    5610.000    57.395300290    11.925520086       45.5699    2.3708    7  2.5298  2.3037
2015      19    5640.000    57.395300288    11.925520088       45.5699    2.3707    7  2.5191  2.2942
2015      19    5670.000    57.395300287    11.925520090       45.5700    2.3708    7  2.5082  2.2845
2015      19    5700.000    57.395300289    11.925520082       45.5696    2.3705    7  2.4972  2.2747
2015      19    5730.000    57.395300292    11.925520069       45.5690    2.3707    7  2.4861  2.2648
2015      19    5760.000    57.395300292    11.925520062       45.5689    2.3707    7  2.4748  2.2547
2015      19    5790.000    57.395300293    11.925520056       45.5688    2.3708    7  2.4633  2.2446
2015      19    5820.000    57.395300293    11.925520057       45.5692    2.3712    7  2.4518  2.2343
2015      19    5850.000    57.395300297    11.925520043       45.5685    2.3716    7  2.4402  2.2240
2015      19    5880.000    57.395300299    11.925520039       45.5681    2.3720    7  2.4285  2.2136
2015      19    5910.000    57.395300298    11.925520047       45.5684    2.3714    7  2.4167  2.2032
2015      19    5940.000    57.395300297    11.925520057       45.5687    2.3710    7  2.4048  2.1927
2015      19    5970.000    57.395300298    11.925520057       45.5685    2.3707    7  2.3929  2.1821
2015      19    6000.000    57.395300299    11.925520058       45.5683    2.3706    7  2.3809  2.1715
2015      19    6030.000    57.395300298    11.925520065       45.5681    2.3709    6  2.6113  2.3490
2015      19    6060.000    57.395300298    11.925520062       45.5677    2.3709    6  2.6017  2.3404
2015      19    6090.000    57.395300300    11.925520061       45.5674    2.3713    6  2.5921  2.3317
2015      19    6120.000    57.395300297    11.925520067       45.5674    2.3716    6  2.5823  2.3229
2015      19    6150.000    57.395300293    11.925520076       45.5680    2.3721    6  2.5724  2.3140
2015      19    6180.000    57.395300293    11.925520074       45.5679    2.3723    6  2.5625  2.3051
2015      19    6210.000    57.395300293    11.925520073       45.5677    2.3727    6  2.5524  2.2961
2015      19    6240.000    57.395300292    11.925520077       45.5677    2.3724    6  2.5423  2.2871
2015      19    6270.000    57.395300290    11.925520085       45.5678    2.3722    6  2.5321  2.2781
2015      19    6300.000    57.395300288    11.925520092       45.5682    2.3716    6  2.5219  2.2689
2015      19    6330.000    57.395300289    11.925520090       45.5679    2.3709    6  2.5116  2.2598
2015      19    6360.000    57.395300290    11.925520088       45.5677    2.3706    6  2.5013  2.2506
2015      19    6390.000    57.395300292    11.925520085       45.5675    2.3707    6  2.4909  2.2415
2015      19    6420.000    57.395300291    11.925520089       45.5675    2.3708    6  2.4806  2.2323
2015      19    6450.000    57.395300288    11.925520094       45.5679    2.3705    6  2.4701  2.2231
2015      19    6480.000    57.395300286    11.925520102       45.5682    2.3703    6  2.4597  2.2139
2015      19    6510.000    57.395300284    11.925520108       45.5685    2.3705    6  2.4493  2.2047
2015      19    6540.000    57.395300285    11.925520105       45.5684    2.3708    6  2.4388  2.1955
2015      19    6570.000    57.395300285    11.925520106       45.5683    2.3711    6  2.4284  2.1863
2015      19    6600.000    57.395300286    11.925520105       45.5681    2.3710    6  2.4180  2.1771
2015      19    6630.000    57.395300286    11.925520108       45.5680    2.3711    6  2.4075  2.1680
2015      19    6660.000    57.395300284    11.925520117       45.5684    2.3708    6  2.3971  2.1588
2015      19    6690.000    57.395300283    11.925520121       45.5685    2.3703    6  2.3867  2.1497
2015      19    6720.000    57.395300284    11.925520120       45.5683    2.3699    6  2.3764  2.1407
2015      19    6750.000    57.395300285    11.925520118       45.5682    2.3697    6  2.3660  2.1316
2015      19    6780.000    57.395300282    11.925520127       45.5686    2.3693    7  1.9912  1.8270
2015      19    6810.000    57.395300281    11.925520133       45.5688    2.3689    7  1.9862  1.8223
2015      19    6840.000    57.395300281    11.925520134       45.5690    2.3684    7  1.9812  1.8177
2015      19    6870.000    57.395300279    11.925520136       45.5692    2.3680    7  1.9761  1.8130
2015      19    6900.000    57.395300281    11.925520133       45.5690    2.3682    7  1.9711  1.8083
2015      19    6930.000    57.395300282    11.925520130       45.5689    2.3680    7  1.9660  1.8036
2015      19    6960.000    57.395300282    11.925520134       45.5691    2.3685    7  1.9609  1.7989
2015      19    6990.000    57.395300282    11.925520142       45.5691    2.3688    7  1.9558  1.7942
2015      19    7020.000    57.395300283    11.925520143       45.5691    2.3690    7  1.9506  1.7894
2015      19    7050.000    57.395300281    11.925520148       45.5695    2.3690    7  1.9455  1.7847
2015      19    7080.000    57.395300281    11.925520149       45.5697    2.3692    7  1.9403  1.7800
2015      19    7110.000    57.395300282    11.925520145       45.5694    2.3695    7  1.9352  1.7753
2015      19    7140.000    57.395300283    11.925520138       45.5695    2.3698    7  1.9300  1.7705
2015      19    7170.000    57.395300286    11.925520126       45.5690    2.3697    7  1.9248  1.7658
2015      19    7200.000    57.395300289    11.925520117       45.5685    2.3699    7  1.9197  1.7611
2015      19    7230.000    57.395300291    11.925520112       45.5682    2.3695    7  1.9145  1.7564
2015      19    7260.000    57.395300290    11.925520110       45.5683    2.3693    7  1.9093  1.7517
2015      19    7290.000    57.395300287    11.925520117       45.5686    2.3695    7  1.9041  1.7470
2015      19    7320.000    57.395300285    11.925520127       45.5692    2.3695    7  1.8990  1.7423
2015      19    7350.000    57.395300281    11.925520136       45.5699    2.3689    7  1.8938  1.7376
2015      19    7380.000    57.395300279    11.925520147       45.5704    2.3686    7  1.8887  1.7329
2015      19    7410.000    57.395300277    11.925520156       45.5712    2.3679    7  1.8835  1.7283
2015      19    7440.000    57.395300277    11.925520161       45.5714    2.3681    7  1.8784  1.7236
2015      19    7470.000    57.395300277    11.925520159       45.5717    2.3675    7  1.8732  1.7190
2015      19    7500.000    57.395300277    11.925520155       45.5717    2.3672    7  1.8681  1.7144
2015      19    7530.000    57.395300278    11.925520152       45.5717    2.3668    7  1.8630  1.7098
2015      19    7560.000    57.395300278    11.925520154       45.5718    2.3660    7  1.8579  1.7053
2015      19    7590.000    57.395300279    11.925520151       45.5716    2.3660    7  1.8529  1.7007
2015      19    7620.000    57.395300282    11.925520148       45.5712    2.3657    7  1.8478  1.6962
2015      19    7650.000    57.395300282    11.925520148       45.5712    2.3654    6  2.0928  1.8987
2015      19    7680.000    57.395300281    11.925520154       45.5715    2.3655    6  2.0892  1.8955
2015      19    7710.000    57.395300280    11.925520157       45.5719    2.3655    6  2.0857  1.8922
2015      19    7740.000    57.395300279    11.925520159       45.5723    2.3657    6  2.0822  1.8890
2015      19    7770.000    57.395300278    11.925520165       45.5726    2.3655    6  2.0787  1.8858
2015      19    7800.000    57.395300278    11.925520166       45.5724    2.3654    5  3.3191  2.9368
2015      19    7830.000    57.395300278    11.925520171       45.5723    2.3656    5  3.3228  2.9393
2015      19    7860.000    57.395300278    11.925520178       45.5724    2.3660    5  3.3264  2.9418
2015      19    7890.000    57.395300280    11.925520177       45.5722    2.3661    5  3.3300  2.9442
2015      19    7920.000    57.395300281    11.925520178       45.5721    2.3663    5  3.3334  2.9465
2015      19    7950.000    57.395300282    11.925520176       45.5721    2.3662    5  3.3368  2.9487
2015      19    7980.000    57.395300283    11.925520175       45.5721    2.3663    5  3.3400  2.9509
2015      19    8010.000    57.395300283    11.925520176       45.5720    2.3663    5  3.3432  2.9531
2015      19    8040.000    57.395300284    11.925520174       45.5720    2.3663    5  3.3464  2.9551
2015      19    8070.000    57.395300285    11.925520173       45.5720    2.3662    6  2.0775  1.8774
2015      19    8100.000    57.395300286    11.925520171       45.5718    2.3657    6  2.0807  1.8797
2015      19    8130.000    57.395300287    11.925520168       45.5717    2.3651    6  2.0839  1.8820
2015      19    8160.000    57.395300289    11.925520167       45.5715    2.3644    6  2.0871  1.8844
2015      19    8190.000    57.395300290    11.925520167       45.5712    2.3642    6  2.0903  1.8867
