% Program : PPPBox
% Positioning Mode : static
% Year   Doy      Second         dn(m)         de(m)         du(m)    ZTD(m)  nSat   GDOP    PDOP
2015      19   19680.000   5093002.348   3672002.221   1047508.479     2.345   11   1.373   1.255
2015      19   19710.000   5093002.349   3672002.220   1047508.478     2.345   11   1.373   1.255
2015      19   19740.000   5093002.350   3672002.219   1047508.476     2.346   11   1.373   1.254
2015      19   19770.000   5093002.349   3672002.220   1047508.478     2.345   11   1.372   1.254
2015      19   19800.000   5093002.350   3672002.219   1047508.476     2.345   11   1.372   1.254
2015      19   19830.000   5093002.352   3672002.217   1047508.474     2.346   11   1.372   1.254
2015      19   19860.000   5093002.352   3672002.217   1047508.473     2.345   11   1.372   1.254
2015      19   19890.000   5093002.353   3672002.216   1047508.473     2.345   11   1.371   1.253
2015      19   19920.000   5093002.352   3672002.217   1047508.475     2.345   11   1.371   1.253
2015      19   19950.000   5093002.353   3672002.216   1047508.474     2.345   11   1.370   1.253
2015      19   19980.000   5093002.353   3672002.215   1047508.474     2.346   11   1.370   1.252
2015      19   20010.000   5093002.355   3672002.213   1047508.470     2.346   10   1.501   1.356
2015      19   20040.000   5093002.356   3672002.213   1047508.469     2.346   10   1.500   1.355
2015      19   20070.000   5093002.357   3672002.211   1047508.467     2.346   10   1.499   1.354
2015      19   20100.000   5093002.358   3672002.211   1047508.466     2.346   10   1.498   1.354
2015      19   20130.000   5093002.358   3672002.211   1047508.467     2.346   10   1.497   1.353
2015      19   20160.000   5093002.357   3672002.211   1047508.468     2.346   10   1.496   1.352
2015      19   20190.000   5093002.357   3672002.211   1047508.468     2.346   10   1.495   1.351
2015      19   20220.000   5093002.358   3672002.211   1047508.467     2.346   10   1.493   1.350
2015      19   20250.000   5093002.358   3672002.210   1047508.467     2.346   10   1.492   1.349
2015      19   20280.000   5093002.358   3672002.210   1047508.467     2.346   11   1.373   1.248
2015      19   20310.000   5093002.357   3672002.211   1047508.469     2.346   11   1.373   1.248
2015      19   20340.000   5093002.356   3672002.212   1047508.472     2.345   11   1.373   1.248
2015      19   20370.000   5093002.356   3672002.212   1047508.471     2.345   11   1.374   1.248
2015      19   20400.000   5093002.356   3672002.211   1047508.471     2.345   11   1.374   1.249
2015      19   20430.000   5093002.356   3672002.211   1047508.471     2.346   11   1.374   1.249
2015      19   20460.000   5093002.356   3672002.212   1047508.472     2.345   11   1.374   1.249
2015      19   20490.000   5093002.355   3672002.212   1047508.474     2.346   11   1.374   1.249
2015      19   20520.000   5093002.355   3672002.213   1047508.474     2.346   11   1.374   1.249
2015      19   20550.000   5093002.355   3672002.213   1047508.475     2.345   11   1.374   1.249
2015      19   20580.000   5093002.354   3672002.213   1047508.476     2.345   11   1.374   1.249
2015      19   20610.000   5093002.355   3672002.213   1047508.475     2.345   11   1.374   1.249
2015      19   20640.000   5093002.354   3672002.213   1047508.476     2.345   12   1.260   1.155
2015      19   20670.000   5093002.354   3672002.213   1047508.476     2.345   11   1.396   1.265
2015      19   20700.000   5093002.354   3672002.213   1047508.476     2.346   11   1.398   1.266
2015      19   20730.000   5093002.354   3672002.213   1047508.477     2.346   11   1.399   1.268
2015      19   20760.000   5093002.354   3672002.214   1047508.477     2.345   11   1.401   1.269
2015      19   20790.000   5093002.354   3672002.214   1047508.478     2.345   11   1.403   1.271
2015      19   20820.000   5093002.354   3672002.214   1047508.477     2.345   11   1.405   1.272
2015      19   20850.000   5093002.354   3672002.214   1047508.478     2.345   12   1.386   1.251
2015      19   20880.000   5093002.354   3672002.213   1047508.478     2.345   12   1.388   1.252
2015      19   20910.000   5093002.354   3672002.213   1047508.477     2.345   11   1.474   1.320
2015      19   20940.000   5093002.354   3672002.213   1047508.478     2.346   11   1.476   1.322
2015      19   20970.000   5093002.354   3672002.213   1047508.477     2.346   11   1.479   1.324
2015      19   21000.000   5093002.355   3672002.212   1047508.476     2.346   11   1.482   1.326
2015      19   21030.000   5093002.356   3672002.212   1047508.475     2.346   11   1.484   1.328
2015      19   21060.000   5093002.356   3672002.211   1047508.474     2.346   11   1.487   1.330
2015      19   21090.000   5093002.357   3672002.210   1047508.473     2.347   11   1.490   1.332
2015      19   21120.000   5093002.357   3672002.210   1047508.473     2.347   11   1.492   1.334
2015      19   21150.000   5093002.358   3672002.209   1047508.472     2.347   11   1.495   1.336
2015      19   21180.000   5093002.357   3672002.210   1047508.473     2.347   11   1.497   1.338
2015      19   21210.000   5093002.358   3672002.209   1047508.472     2.347   11   1.500   1.340
2015      19   21240.000   5093002.358   3672002.209   1047508.471     2.347   11   1.502   1.342
2015      19   21270.000   5093002.359   3672002.208   1047508.471     2.348   11   1.505   1.344
2015      19   21300.000   5093002.360   3672002.208   1047508.470     2.348   11   1.507   1.346
2015      19   21330.000   5093002.360   3672002.208   1047508.470     2.348   11   1.510   1.348
2015      19   21360.000   5093002.361   3672002.206   1047508.467     2.348   11   1.512   1.350
2015      19   21390.000   5093002.361   3672002.206   1047508.468     2.348   11   1.514   1.352
2015      19   21420.000   5093002.362   3672002.205   1047508.467     2.348   11   1.516   1.353
2015      19   21450.000   5093002.362   3672002.205   1047508.467     2.347   11   1.519   1.355
2015      19   21480.000   5093002.362   3672002.205   1047508.466     2.347   11   1.521   1.357
2015      19   21510.000   5093002.363   3672002.204   1047508.465     2.348   11   1.523   1.358
2015      19   21540.000   5093002.363   3672002.204   1047508.466     2.347   11   1.525   1.360
2015      19   21570.000   5093002.363   3672002.204   1047508.465     2.348   11   1.527   1.361
2015      19   21600.000   5093002.363   3672002.204   1047508.465     2.348   11   1.529   1.363
2015      19   21630.000   5093002.364   3672002.203   1047508.464     2.348   11   1.531   1.364
2015      19   21660.000   5093002.364   3672002.203   1047508.465     2.348   11   1.533   1.366
2015      19   21690.000   5093002.364   3672002.203   1047508.465     2.348   11   1.534   1.367
2015      19   21720.000   5093002.364   3672002.203   1047508.465     2.348   11   1.536   1.369
2015      19   21750.000   5093002.364   3672002.203   1047508.465     2.348   11   1.538   1.370
2015      19   21780.000   5093002.364   3672002.203   1047508.464     2.348   11   1.540   1.371
2015      19   21810.000   5093002.364   3672002.203   1047508.464     2.348   11   1.541   1.372
2015      19   21840.000   5093002.365   3672002.202   1047508.463     2.347   11   1.543   1.374
2015      19   21870.000   5093002.365   3672002.202   1047508.463     2.347   11   1.544   1.375
2015      19   21900.000   5093002.365   3672002.202   1047508.462     2.347   11   1.546   1.376
2015      19   21930.000   5093002.365   3672002.202   1047508.463     2.347   11   1.547   1.377
2015      19   21960.000   5093002.365   3672002.202   1047508.462     2.347   11   1.548   1.378
2015      19   21990.000   5093002.365   3672002.202   1047508.463     2.347   11   1.550   1.379
2015      19   22020.000   5093002.365   3672002.202   1047508.463     2.347   11   1.551   1.380
2015      19   22050.000   5093002.365   3672002.202   1047508.463     2.347   11   1.552   1.380
2015      19   22080.000   5093002.365   3672002.202   1047508.463     2.347   11   1.553   1.381
2015      19   22110.000   5093002.364   3672002.203   1047508.465     2.347   11   1.554   1.382
2015      19   22140.000   5093002.364   3672002.203   1047508.465     2.347   11   1.555   1.383
2015      19   22170.000   5093002.363   3672002.203   1047508.466     2.347   11   1.556   1.383
2015      19   22200.000   5093002.363   3672002.203   1047508.466     2.347   11   1.557   1.384
2015      19   22230.000   5093002.363   3672002.204   1047508.467     2.347   11   1.557   1.384
2015      19   22260.000   5093002.362   3672002.204   1047508.468     2.347   11   1.558   1.385
2015      19   22290.000   5093002.363   3672002.204   1047508.468     2.347   11   1.559   1.385
2015      19   22320.000   5093002.363   3672002.204   1047508.468     2.348   11   1.559   1.385
2015      19   22350.000   5093002.362   3672002.204   1047508.469     2.347   11   1.560   1.386
2015      19   22380.000   5093002.362   3672002.204   1047508.469     2.348   11   1.560   1.386
2015      19   22410.000   5093002.362   3672002.204   1047508.469     2.348   10   1.864   1.640
2015      19   22440.000   5093002.362   3672002.204   1047508.469     2.348   10   1.872   1.647
2015      19   22470.000   5093002.362   3672002.205   1047508.470     2.348   10   1.881   1.654
2015      19   22500.000   5093002.362   3672002.204   1047508.470     2.348   10   1.889   1.661
2015      19   22530.000   5093002.362   3672002.204   1047508.470     2.348   10   1.898   1.668
2015      19   22560.000   5093002.362   3672002.204   1047508.470     2.348   10   1.907   1.675
2015      19   22590.000   5093002.362   3672002.204   1047508.470     2.348   10   1.915   1.682
2015      19   22620.000   5093002.362   3672002.204   1047508.470     2.348   10   1.924   1.689
2015      19   22650.000   5093002.363   3672002.203   1047508.470     2.348   10   1.933   1.696
2015      19   22680.000   5093002.362   3672002.203   1047508.471     2.348   10   1.942   1.704
2015      19   22710.000   5093002.362   3672002.203   1047508.471     2.348   10   1.951   1.711
2015      19   22740.000   5093002.362   3672002.204   1047508.472     2.348   10   1.960   1.718
2015      19   22770.000   5093002.362   3672002.204   1047508.472     2.348   10   1.969   1.726
2015      19   22800.000   5093002.362   3672002.203   1047508.472     2.348   10   1.979   1.733
2015      19   22830.000   5093002.362   3672002.204   1047508.473     2.348   10   1.988   1.741
2015      19   22860.000   5093002.362   3672002.204   1047508.474     2.348   10   1.997   1.748
2015      19   22890.000   5093002.362   3672002.204   1047508.474     2.348   10   2.007   1.756
2015      19   22920.000   5093002.361   3672002.204   1047508.474     2.348   10   2.016   1.763
2015      19   22950.000   5093002.361   3672002.204   1047508.475     2.348   10   2.025   1.771
2015      19   22980.000   5093002.362   3672002.203   1047508.474     2.348   10   2.035   1.779
2015      19   23010.000   5093002.362   3672002.203   1047508.474     2.348   10   2.044   1.786
2015      19   23040.000   5093002.362   3672002.203   1047508.475     2.348   10   2.054   1.794
2015      19   23070.000   5093002.361   3672002.203   1047508.476     2.348   10   2.063   1.802
2015      19   23100.000   5093002.362   3672002.203   1047508.476     2.348   10   2.073   1.810
2015      19   23130.000   5093002.362   3672002.203   1047508.476     2.348   10   2.082   1.817
2015      19   23160.000   5093002.362   3672002.203   1047508.476     2.348   10   2.091   1.825
2015      19   23190.000   5093002.362   3672002.202   1047508.476     2.348   10   2.101   1.833
2015      19   23220.000   5093002.362   3672002.203   1047508.477     2.347   10   2.110   1.840
2015      19   23250.000   5093002.362   3672002.202   1047508.476     2.348   10   2.120   1.848
2015      19   23280.000   5093002.362   3672002.202   1047508.477     2.347   10   2.129   1.856
2015      19   23310.000   5093002.361   3672002.203   1047508.478     2.347   10   2.139   1.863
2015      19   23340.000   5093002.361   3672002.203   1047508.479     2.347   10   2.148   1.871
2015      19   23370.000   5093002.361   3672002.203   1047508.479     2.347   10   2.157   1.879
2015      19   23400.000   5093002.361   3672002.203   1047508.480     2.347   10   2.166   1.886
2015      19   23430.000   5093002.361   3672002.202   1047508.479     2.347   10   2.176   1.894
2015      19   23460.000   5093002.361   3672002.202   1047508.479     2.347   10   2.185   1.901
2015      19   23490.000   5093002.361   3672002.203   1047508.481     2.346   10   2.194   1.908
2015      19   23520.000   5093002.360   3672002.203   1047508.482     2.346   10   2.202   1.916
2015      19   23550.000   5093002.360   3672002.203   1047508.482     2.346   10   2.211   1.923
2015      19   23580.000   5093002.360   3672002.203   1047508.483     2.346   10   2.220   1.930
2015      19   23610.000   5093002.360   3672002.203   1047508.483     2.346   10   2.229   1.937
2015      19   23640.000   5093002.360   3672002.203   1047508.483     2.346   10   2.237   1.944
2015      19   23670.000   5093002.360   3672002.203   1047508.483     2.346   10   2.245   1.951
2015      19   23700.000   5093002.360   3672002.203   1047508.483     2.346   10   2.253   1.957
2015      19   23730.000   5093002.360   3672002.203   1047508.483     2.346   10   2.261   1.964
2015      19   23760.000   5093002.359   3672002.204   1047508.485     2.346   10   2.269   1.970
2015      19   23790.000   5093002.359   3672002.204   1047508.486     2.346   10   2.277   1.976
2015      19   23820.000   5093002.358   3672002.205   1047508.487     2.346   10   2.284   1.982
2015      19   23850.000   5093002.358   3672002.204   1047508.487     2.346   10   2.292   1.988
2015      19   23880.000   5093002.358   3672002.204   1047508.487     2.346   10   2.299   1.994
2015      19   23910.000   5093002.358   3672002.204   1047508.488     2.346   10   2.306   2.000
2015      19   23940.000   5093002.358   3672002.205   1047508.489     2.346   10   2.312   2.005
2015      19   23970.000   5093002.357   3672002.205   1047508.490     2.346   10   2.319   2.010
2015      19   24000.000   5093002.357   3672002.205   1047508.491     2.346   11   1.612   1.425
2015      19   24030.000   5093002.356   3672002.206   1047508.492     2.346   11   1.614   1.427
2015      19   24060.000   5093002.356   3672002.206   1047508.494     2.346   11   1.616   1.429
2015      19   24090.000   5093002.355   3672002.207   1047508.495     2.345   11   1.618   1.430
2015      19   24120.000   5093002.354   3672002.207   1047508.497     2.346   11   1.621   1.432
2015      19   24150.000   5093002.353   3672002.208   1047508.498     2.346   11   1.623   1.434
2015      19   24180.000   5093002.352   3672002.209   1047508.501     2.345   11   1.625   1.435
2015      19   24210.000   5093002.352   3672002.209   1047508.502     2.345   11   1.627   1.437
2015      19   24240.000   5093002.352   3672002.209   1047508.503     2.346   11   1.629   1.438
2015      19   24270.000   5093002.352   3672002.209   1047508.503     2.345   11   1.631   1.440
2015      19   24300.000   5093002.351   3672002.209   1047508.504     2.345   11   1.632   1.441
2015      19   24330.000   5093002.350   3672002.210   1047508.506     2.345   11   1.634   1.443
2015      19   24360.000   5093002.350   3672002.210   1047508.508     2.345   11   1.636   1.444
2015      19   24390.000   5093002.349   3672002.211   1047508.510     2.345   11   1.638   1.446
2015      19   24420.000   5093002.348   3672002.212   1047508.512     2.345   11   1.639   1.447
2015      19   24450.000   5093002.347   3672002.213   1047508.514     2.345   11   1.641   1.448
2015      19   24480.000   5093002.346   3672002.213   1047508.515     2.345   11   1.642   1.449
2015      19   24510.000   5093002.346   3672002.213   1047508.516     2.345   11   1.644   1.451
2015      19   24540.000   5093002.345   3672002.214   1047508.518     2.345   11   1.645   1.452
2015      19   24570.000   5093002.345   3672002.214   1047508.519     2.345   11   1.647   1.453
2015      19   24600.000   5093002.344   3672002.215   1047508.521     2.345   11   1.648   1.454
2015      19   24630.000   5093002.343   3672002.215   1047508.522     2.345   11   1.649   1.455
2015      19   24660.000   5093002.343   3672002.216   1047508.523     2.344   11   1.650   1.456
2015      19   24690.000   5093002.342   3672002.216   1047508.524     2.344   11   1.652   1.457
2015      19   24720.000   5093002.341   3672002.217   1047508.526     2.344   11   1.653   1.458
2015      19   24750.000   5093002.340   3672002.218   1047508.529     2.344   11   1.654   1.458
2015      19   24780.000   5093002.339   3672002.219   1047508.531     2.344   11   1.655   1.459
2015      19   24810.000   5093002.339   3672002.219   1047508.532     2.344   10   2.023   1.738
2015      19   24840.000   5093002.338   3672002.219   1047508.533     2.345   10   2.026   1.740
2015      19   24870.000   5093002.338   3672002.220   1047508.533     2.345   10   2.029   1.742
2015      19   24900.000   5093002.337   3672002.220   1047508.535     2.345   10   2.032   1.744
2015      19   24930.000   5093002.337   3672002.220   1047508.536     2.345   10   2.035   1.746
2015      19   24960.000   5093002.336   3672002.221   1047508.536     2.346   10   2.037   1.748
2015      19   24990.000   5093002.336   3672002.221   1047508.537     2.346   10   2.039   1.749
2015      19   25020.000   5093002.336   3672002.221   1047508.537     2.346   10   2.042   1.751
2015      19   25050.000   5093002.336   3672002.221   1047508.538     2.346   10   2.044   1.753
2015      19   25080.000   5093002.336   3672002.221   1047508.538     2.346   10   2.046   1.754
2015      19   25110.000   5093002.336   3672002.221   1047508.538     2.346   10   2.048   1.755
2015      19   25140.000   5093002.335   3672002.221   1047508.539     2.347   10   2.050   1.757
2015      19   25170.000   5093002.335   3672002.222   1047508.539     2.347   10   2.052   1.758
2015      19   25200.000   5093002.335   3672002.222   1047508.540     2.347   10   2.053   1.759
2015      19   25230.000   5093002.335   3672002.222   1047508.540     2.347   10   2.055   1.760
2015      19   25260.000   5093002.334   3672002.222   1047508.541     2.347   10   2.056   1.761
2015      19   25290.000   5093002.334   3672002.222   1047508.542     2.348   10   2.057   1.762
2015      19   25320.000   5093002.334   3672002.223   1047508.543     2.348   10   2.058   1.763
2015      19   25350.000   5093002.334   3672002.222   1047508.543     2.348   10   2.059   1.763
2015      19   25380.000   5093002.333   3672002.223   1047508.544     2.348   10   2.060   1.764
2015      19   25410.000   5093002.333   3672002.223   1047508.544     2.348   10   2.061   1.765
2015      19   25440.000   5093002.332   3672002.224   1047508.546     2.349   10   2.062   1.765
2015      19   25470.000   5093002.332   3672002.224   1047508.547     2.349   10   2.062   1.765
2015      19   25500.000   5093002.332   3672002.224   1047508.547     2.349   10   2.063   1.765
2015      19   25530.000   5093002.331   3672002.225   1047508.548     2.349   10   2.063   1.766
2015      19   25560.000   5093002.331   3672002.225   1047508.549     2.350   10   2.063   1.766
2015      19   25590.000   5093002.330   3672002.225   1047508.549     2.350   10   2.063   1.765
2015      19   25620.000   5093002.330   3672002.226   1047508.550     2.350   10   2.063   1.765
2015      19   25650.000   5093002.330   3672002.226   1047508.550     2.351   10   2.063   1.765
2015      19   25680.000   5093002.329   3672002.226   1047508.552     2.351   10   2.063   1.765
2015      19   25710.000   5093002.328   3672002.227   1047508.553     2.351   10   2.062   1.764
2015      19   25740.000   5093002.328   3672002.228   1047508.555     2.351   10   2.062   1.764
2015      19   25770.000   5093002.327   3672002.228   1047508.556     2.351   10   2.061   1.763
2015      19   25800.000   5093002.326   3672002.229   1047508.558     2.350   10   2.060   1.762
2015      19   25830.000   5093002.325   3672002.230   1047508.560     2.350   10   2.059   1.761
2015      19   25860.000   5093002.324   3672002.230   1047508.561     2.350   10   2.058   1.760
2015      19   25890.000   5093002.323   3672002.231   1047508.563     2.350   10   2.057   1.759
2015      19   25920.000   5093002.323   3672002.232   1047508.564     2.350   10   2.056   1.758
2015      19   25950.000   5093002.321   3672002.233   1047508.567     2.350   10   2.054   1.757
2015      19   25980.000   5093002.321   3672002.233   1047508.567     2.350   10   2.053   1.756
2015      19   26010.000   5093002.320   3672002.234   1047508.569     2.351   10   2.051   1.755
2015      19   26040.000   5093002.320   3672002.234   1047508.570     2.350   10   2.049   1.753
2015      19   26070.000   5093002.319   3672002.235   1047508.572     2.351   10   2.047   1.752
2015      19   26100.000   5093002.318   3672002.236   1047508.574     2.350   10   2.045   1.750
2015      19   26130.000   5093002.316   3672002.237   1047508.576     2.350   10   2.043   1.748
2015      19   26160.000   5093002.316   3672002.238   1047508.577     2.350   10   2.041   1.747
2015      19   26190.000   5093002.315   3672002.239   1047508.579     2.350   10   2.039   1.745
2015      19   26220.000   5093002.314   3672002.240   1047508.582     2.350   10   2.037   1.743
2015      19   26250.000   5093002.312   3672002.241   1047508.584     2.350   10   2.034   1.741
2015      19   26280.000   5093002.311   3672002.242   1047508.586     2.350   10   2.032   1.739
2015      19   26310.000   5093002.311   3672002.242   1047508.587     2.350   10   2.029   1.737
2015      19   26340.000   5093002.310   3672002.243   1047508.588     2.350   10   2.026   1.734
2015      19   26370.000   5093002.309   3672002.244   1047508.590     2.349   10   2.023   1.732
2015      19   26400.000   5093002.308   3672002.244   1047508.592     2.349   10   2.020   1.730
2015      19   26430.000   5093002.306   3672002.246   1047508.595     2.349   10   2.017   1.727
2015      19   26460.000   5093002.306   3672002.246   1047508.596     2.349   10   2.014   1.725
2015      19   26490.000   5093002.305   3672002.247   1047508.597     2.348   10   2.011   1.722
2015      19   26520.000   5093002.304   3672002.248   1047508.599     2.348   10   2.008   1.720
2015      19   26550.000   5093002.302   3672002.249   1047508.602     2.349   10   2.005   1.717
2015      19   26580.000   5093002.302   3672002.250   1047508.603     2.349   10   2.001   1.714
2015      19   26610.000   5093002.301   3672002.251   1047508.605     2.349   10   1.998   1.712
2015      19   26640.000   5093002.299   3672002.253   1047508.609     2.348   10   1.994   1.709
2015      19   26670.000   5093002.298   3672002.253   1047508.610     2.348   10   1.990   1.706
2015      19   26700.000   5093002.297   3672002.254   1047508.611     2.348   10   1.987   1.703
2015      19   26730.000   5093002.296   3672002.254   1047508.613     2.348   10   1.983   1.700
2015      19   26760.000   5093002.296   3672002.255   1047508.614     2.348   10   1.979   1.697
2015      19   26790.000   5093002.295   3672002.256   1047508.616     2.348   10   1.975   1.694
2015      19   26820.000   5093002.294   3672002.257   1047508.617     2.348   10   1.972   1.691
2015      19   26850.000   5093002.293   3672002.257   1047508.618     2.348   10   1.968   1.688
2015      19   26880.000   5093002.292   3672002.259   1047508.622     2.348   10   1.964   1.685
2015      19   26910.000   5093002.291   3672002.259   1047508.622     2.348   10   1.959   1.682
2015      19   26940.000   5093002.290   3672002.260   1047508.624     2.348   10   1.955   1.679
2015      19   26970.000   5093002.289   3672002.261   1047508.626     2.348   10   1.951   1.675
2015      19   27000.000   5093002.288   3672002.261   1047508.627     2.347   10   1.947   1.672
2015      19   27030.000   5093002.287   3672002.263   1047508.629     2.347   10   1.943   1.669
2015      19   27060.000   5093002.286   3672002.263   1047508.631     2.347   10   1.939   1.666
2015      19   27090.000   5093002.285   3672002.264   1047508.632     2.347   10   1.934   1.662
2015      19   27120.000   5093002.284   3672002.265   1047508.634     2.347   10   1.930   1.659
2015      19   27150.000   5093002.284   3672002.266   1047508.635     2.348   10   1.925   1.655
2015      19   27180.000   5093002.283   3672002.267   1047508.636     2.348   11   1.567   1.383
2015      19   27210.000   5093002.282   3672002.267   1047508.638     2.347   11   1.565   1.382
2015      19   27240.000   5093002.281   3672002.268   1047508.639     2.348   11   1.564   1.380
2015      19   27270.000   5093002.281   3672002.268   1047508.640     2.348   11   1.562   1.379
2015      19   27300.000   5093002.280   3672002.269   1047508.641     2.348   11   1.561   1.377
2015      19   27330.000   5093002.279   3672002.270   1047508.643     2.348   11   1.559   1.376
2015      19   27360.000   5093002.279   3672002.270   1047508.644     2.348   11   1.557   1.375
2015      19   27390.000   5093002.277   3672002.271   1047508.646     2.348   11   1.555   1.373
2015      19   27420.000   5093002.276   3672002.272   1047508.648     2.348   11   1.554   1.372
2015      19   27450.000   5093002.276   3672002.273   1047508.649     2.348   11   1.552   1.370
2015      19   27480.000   5093002.275   3672002.273   1047508.650     2.348   11   1.550   1.369
2015      19   27510.000   5093002.274   3672002.275   1047508.653     2.348   11   1.548   1.367
2015      19   27540.000   5093002.273   3672002.275   1047508.655     2.348   11   1.546   1.365
2015      19   27570.000   5093002.272   3672002.276   1047508.656     2.347   11   1.545   1.364
2015      19   27600.000   5093002.271   3672002.277   1047508.658     2.347   11   1.543   1.362
2015      19   27630.000   5093002.270   3672002.278   1047508.660     2.348   11   1.541   1.361
2015      19   27660.000   5093002.268   3672002.280   1047508.664     2.347   11   1.539   1.359
2015      19   27690.000   5093002.266   3672002.281   1047508.666     2.347   11   1.537   1.357
2015      19   27720.000   5093002.265   3672002.282   1047508.668     2.347   11   1.535   1.356
2015      19   27750.000   5093002.264   3672002.283   1047508.670     2.347   11   1.533   1.354
2015      19   27780.000   5093002.263   3672002.284   1047508.672     2.347   11   1.531   1.352
2015      19   27810.000   5093002.262   3672002.284   1047508.673     2.347   11   1.528   1.351
2015      19   27840.000   5093002.262   3672002.285   1047508.675     2.348   11   1.526   1.349
2015      19   27870.000   5093002.261   3672002.286   1047508.677     2.347   11   1.524   1.347
2015      19   27900.000   5093002.260   3672002.286   1047508.678     2.347   11   1.522   1.345
2015      19   27930.000   5093002.259   3672002.287   1047508.681     2.347   11   1.520   1.344
2015      19   27960.000   5093002.258   3672002.288   1047508.682     2.348   11   1.518   1.342
2015      19   27990.000   5093002.257   3672002.289   1047508.684     2.348   11   1.515   1.340
2015      19   28020.000   5093002.256   3672002.289   1047508.685     2.348   11   1.513   1.338
2015      19   28050.000   5093002.256   3672002.290   1047508.686     2.348   11   1.511   1.336
2015      19   28080.000   5093002.254   3672002.291   1047508.689     2.348   11   1.509   1.335
2015      19   28110.000   5093002.253   3672002.292   1047508.691     2.348   11   1.507   1.333
2015      19   28140.000   5093002.253   3672002.293   1047508.692     2.348   11   1.504   1.331
2015      19   28170.000   5093002.252   3672002.293   1047508.694     2.348   11   1.502   1.329
2015      19   28200.000   5093002.251   3672002.294   1047508.695     2.348   11   1.500   1.327
2015      19   28230.000   5093002.251   3672002.294   1047508.696     2.348   11   1.497   1.325
2015      19   28260.000   5093002.250   3672002.294   1047508.697     2.348   11   1.495   1.324
2015      19   28290.000   5093002.249   3672002.295   1047508.699     2.347   11   1.493   1.322
2015      19   28320.000   5093002.249   3672002.295   1047508.699     2.348   11   1.491   1.320
2015      19   28350.000   5093002.248   3672002.296   1047508.701     2.347   11   1.488   1.318
2015      19   28380.000   5093002.248   3672002.296   1047508.702     2.347   11   1.486   1.316
2015      19   28410.000   5093002.247   3672002.297   1047508.704     2.347   11   1.484   1.314
2015      19   28440.000   5093002.246   3672002.298   1047508.705     2.348   11   1.481   1.312
2015      19   28470.000   5093002.245   3672002.298   1047508.707     2.348   11   1.479   1.311
2015      19   28500.000   5093002.245   3672002.299   1047508.708     2.348   10   1.877   1.636
2015      19   28530.000   5093002.245   3672002.299   1047508.708     2.348   10   1.874   1.633
2015      19   28560.000   5093002.245   3672002.299   1047508.709     2.348   10   1.870   1.630
2015      19   28590.000   5093002.244   3672002.299   1047508.710     2.348   10   1.866   1.627
2015      19   28620.000   5093002.243   3672002.300   1047508.711     2.348   10   1.863   1.624
2015      19   28650.000   5093002.243   3672002.300   1047508.712     2.348   10   1.859   1.621
2015      19   28680.000   5093002.242   3672002.301   1047508.713     2.348   10   1.855   1.618
2015      19   28710.000   5093002.242   3672002.301   1047508.714     2.348   10   1.851   1.614
2015      19   28740.000   5093002.241   3672002.302   1047508.715     2.348   10   1.847   1.611
2015      19   28770.000   5093002.241   3672002.302   1047508.717     2.348   10   1.843   1.608
2015      19   28800.000   5093002.240   3672002.303   1047508.719     2.348   10   1.838   1.605
2015      19   28830.000   5093002.239   3672002.303   1047508.720     2.348   10   1.834   1.601
2015      19   28860.000   5093002.238   3672002.304   1047508.721     2.348   10   1.830   1.598
2015      19   28890.000   5093002.238   3672002.304   1047508.722     2.348   10   1.826   1.594
2015      19   28920.000   5093002.238   3672002.304   1047508.723     2.348   10   1.821   1.591
2015      19   28950.000   5093002.237   3672002.305   1047508.724     2.348   10   1.817   1.587
2015      19   28980.000   5093002.237   3672002.305   1047508.725     2.348   10   1.812   1.584
2015      19   29010.000   5093002.237   3672002.305   1047508.726     2.348   10   1.808   1.580
2015      19   29040.000   5093002.236   3672002.306   1047508.728     2.348   10   1.803   1.577
2015      19   29070.000   5093002.236   3672002.306   1047508.728     2.348   10   1.799   1.573
2015      19   29100.000   5093002.235   3672002.306   1047508.729     2.348   10   1.794   1.570
2015      19   29130.000   5093002.235   3672002.306   1047508.730     2.348   10   1.790   1.566
2015      19   29160.000   5093002.234   3672002.307   1047508.731     2.348   10   1.785   1.562
2015      19   29190.000   5093002.234   3672002.307   1047508.732     2.348   10   1.780   1.559
2015      19   29220.000   5093002.233   3672002.308   1047508.734     2.348   10   1.776   1.555
2015      19   29250.000   5093002.232   3672002.308   1047508.735     2.348   10   1.771   1.551
2015      19   29280.000   5093002.232   3672002.309   1047508.736     2.348   10   1.766   1.547
2015      19   29310.000   5093002.231   3672002.309   1047508.738     2.347   10   1.762   1.544
2015      19   29340.000   5093002.230   3672002.310   1047508.739     2.347   10   1.757   1.540
2015      19   29370.000   5093002.230   3672002.310   1047508.740     2.347   10   1.752   1.536
2015      19   29400.000   5093002.229   3672002.311   1047508.741     2.348   10   1.747   1.533
2015      19   29430.000   5093002.229   3672002.311   1047508.742     2.348   10   1.743   1.529
2015      19   29460.000   5093002.229   3672002.311   1047508.743     2.347   10   1.738   1.525
2015      19   29490.000   5093002.228   3672002.312   1047508.743     2.347   10   1.733   1.521
2015      19   29520.000   5093002.228   3672002.312   1047508.745     2.347   10   1.728   1.518
2015      19   29550.000   5093002.227   3672002.313   1047508.746     2.347   11   1.488   1.329
2015      19   29580.000   5093002.226   3672002.313   1047508.748     2.347   11   1.487   1.328
