% Program : PPPBox
% Positioning Mode : static
% Year   Doy      Secondstatic
% Year   Doy      Second         dn(m)         de(m)         du(m)    ZTD(m)  nSat   GDOP    PDOP
2017      73   47495.000        -0.008         0.008         0.022     2.461    9   2.086   1.824
2017      73   47496.000        -0.008         0.008         0.022     2.461    9   2.086   1.824
2017      73   47497.000        -0.008         0.007         0.022     2.460    9   2.086   1.824
2017      73   47498.000        -0.008         0.007         0.023     2.460    9   2.086   1.824
2017      73   47499.000        -0.008         0.006         0.023     2.459    9   2.086   1.823
2017      73   47500.000        -0.008         0.006         0.023     2.459    9   2.086   1.823
2017      73   47501.000        -0.009         0.006         0.023     2.458    9   2.086   1.823
2017      73   47502.000        -0.009         0.005         0.024     2.458    9   2.085   1.823
2017      73   47503.000        -0.009         0.005         0.024     2.457    9   2.085   1.823
2017      73   47504.000        -0.009         0.004         0.024     2.457    9   2.085   1.823
2017      73   47505.000        -0.009         0.004         0.024     2.456    9   2.085   1.823
2017      73   47506.000        -0.009         0.004         0.024     2.456    9   2.085   1.823
2017      73   47507.000        -0.009         0.004         0.024     2.456    9   2.085   1.822
2017      73   47508.000        -0.009         0.003         0.025     2.456    9   2.085   1.822
2017      73   47510.000        -0.009         0.003         0.025     2.455    9   2.084   1.822
2017      73   47511.000        -0.009         0.003         0.025     2.455    9   2.084   1.822
2017      73   47512.000        -0.009         0.003         0.025     2.455    9   2.084   1.822
2017      73   47513.000        -0.009         0.003         0.025     2.455    9   2.084   1.822
2017      73   47514.000        -0.009         0.003         0.025     2.454    9   2.084   1.822
2017      73   47515.000        -0.009         0.003         0.025     2.454    9   2.084   1.822
2017      73   47516.000        -0.009         0.002         0.025     2.454    9   2.083   1.821
2017      73   47517.000        -0.009         0.002         0.025     2.454    9   2.083   1.821
2017      73   47518.000        -0.009         0.002         0.025     2.454    9   2.083   1.821
2017      73   47519.000        -0.009         0.002         0.025     2.454    9   2.083   1.821
2017      73   47520.000        -0.009         0.001         0.026     2.454    9   2.083   1.821
2017      73   47521.000        -0.009         0.001         0.026     2.454    9   2.083   1.821
2017      73   47522.000        -0.009         0.001         0.026     2.454    9   2.083   1.821
2017      73   47523.000        -0.009         0.001         0.026     2.454    9   2.082   1.821
2017      73   47524.000        -0.009         0.000         0.026     2.454    9   2.082   1.820
2017      73   47525.000        -0.009        -0.000         0.026     2.454    9   2.082   1.820
2017      73   47526.000        -0.009        -0.000         0.027     2.454    9   2.082   1.820
2017      73   47527.000        -0.010        -0.001         0.027     2.454    9   2.082   1.820
2017      73   47528.000        -0.010        -0.001         0.027     2.454    9   2.082   1.820
2017      73   47529.000        -0.010        -0.001         0.027     2.454    9   2.082   1.820
2017      73   47530.000        -0.010        -0.002         0.028     2.454    9   2.081   1.820
2017      73   47531.000        -0.010        -0.002         0.028     2.454    9   2.081   1.820
2017      73   47532.000        -0.010        -0.002         0.028     2.454    9   2.081   1.820
2017      73   47533.000        -0.010        -0.002         0.028     2.455    9   2.081   1.819
2017      73   47534.000        -0.010        -0.003         0.028     2.455    9   2.081   1.819
2017      73   47535.000        -0.010        -0.003         0.028     2.455    9   2.081   1.819
2017      73   47536.000        -0.010        -0.003         0.028     2.455    9   2.081   1.819
2017      73   47537.000        -0.010        -0.003         0.028     2.455    9   2.080   1.819
2017      73   47538.000        -0.010        -0.003         0.028     2.456    9   2.080   1.819
2017      73   47539.000        -0.010        -0.002         0.028     2.456    9   2.080   1.819
2017      73   47540.000        -0.010        -0.002         0.028     2.456    9   2.080   1.819
2017      73   47541.000        -0.010        -0.002         0.028     2.457    9   2.080   1.818
2017      73   47542.000        -0.010        -0.002         0.028     2.457    9   2.080   1.818
2017      73   47543.000        -0.010        -0.002         0.028     2.457    9   2.080   1.818
2017      73   47544.000        -0.010        -0.002         0.028     2.457    9   2.079   1.818
2017      73   47545.000        -0.009        -0.001         0.028     2.458    9   2.079   1.818
2017      73   47546.000        -0.009        -0.001         0.028     2.458    9   2.079   1.818
2017      73   47547.000        -0.009        -0.001         0.028     2.458   10   1.830   1.626
2017      73   47548.000        -0.009        -0.001         0.028     2.458   10   1.830   1.626
2017      73   47549.000        -0.009        -0.001         0.028     2.458   10   1.830   1.626
2017      73   47550.000        -0.008        -0.001         0.028     2.458   10   1.830   1.626
2017      73   47551.000        -0.008        -0.001         0.027     2.459   10   1.829   1.626
2017      73   47552.000        -0.008        -0.001         0.027     2.459   10   1.829   1.626
2017      73   47553.000        -0.008        -0.000         0.027     2.459   10   1.829   1.626
2017      73   47554.000        -0.008        -0.000         0.027     2.459   10   1.829   1.626
2017      73   47555.000        -0.007        -0.000         0.027     2.459   10   1.829   1.626
2017      73   47556.000        -0.007        -0.000         0.027     2.459   10   1.829   1.626
2017      73   47557.000        -0.007        -0.000         0.027     2.459   10   1.829   1.626
2017      73   47558.000        -0.007        -0.000         0.027     2.459   10   1.829   1.626
2017      73   47559.000        -0.007        -0.000         0.027     2.459   10   1.829   1.626
2017      73   47560.000        -0.007        -0.000         0.027     2.459   10   1.829   1.626
2017      73   47561.000        -0.007        -0.000         0.027     2.459   10   1.829   1.626
2017      73   47562.000        -0.006        -0.000         0.027     2.459   10   1.829   1.625
2017      73   47563.000        -0.006         0.000         0.027     2.459   10   1.829   1.625
2017      73   47564.000        -0.006         0.000         0.027     2.459   10   1.829   1.625
2017      73   47565.000        -0.006         0.000         0.027     2.459   10   1.828   1.625
2017      73   47566.000        -0.006         0.000         0.027     2.459   10   1.828   1.625
2017      73   47567.000        -0.005         0.000         0.027     2.458   10   1.828   1.625
2017      73   47568.000        -0.005         0.001         0.027     2.458   10   1.828   1.625
2017      73   47569.000        -0.005         0.001         0.027     2.458   10   1.828   1.625
2017      73   47570.000        -0.005         0.001         0.026     2.458   10   1.828   1.625
2017      73   47571.000        -0.005         0.001         0.026     2.458   10   1.828   1.625
2017      73   47572.000        -0.005         0.001         0.026     2.458   10   1.828   1.625
2017      73   47573.000        -0.004         0.001         0.026     2.458   10   1.828   1.625
2017      73   47574.000        -0.004         0.001         0.026     2.457   10   1.828   1.625
2017      73   47575.000        -0.004         0.002         0.026     2.457   10   1.828   1.625
2017      73   47576.000        -0.004         0.002         0.026     2.457   10   1.828   1.625
2017      73   47577.000        -0.003         0.002         0.026     2.457   10   1.828   1.624
2017      73   47578.000        -0.003         0.002         0.026     2.457   10   1.828   1.624
2017      73   47579.000        -0.003         0.002         0.026     2.457   10   1.827   1.624
2017      73   47580.000        -0.003         0.002         0.026     2.456   10   1.827   1.624
2017      73   47581.000        -0.002         0.002         0.025     2.456   10   1.827   1.624
2017      73   47582.000        -0.002         0.002         0.025     2.456   10   1.827   1.624
2017      73   47583.000        -0.002         0.002         0.025     2.456   10   1.827   1.624
2017      73   47584.000        -0.002         0.002         0.025     2.456   10   1.827   1.624
2017      73   47585.000        -0.002         0.002         0.025     2.456   10   1.827   1.624
2017      73   47586.000        -0.002         0.002         0.025     2.456   10   1.827   1.624
2017      73   47587.000        -0.001         0.002         0.026     2.455   10   1.827   1.624
2017      73   47588.000        -0.001         0.002         0.026     2.455   10   1.827   1.624
2017      73   47589.000        -0.001         0.002         0.026     2.455   10   1.827   1.624
2017      73   47590.000        -0.001         0.002         0.026     2.455   10   1.827   1.624
2017      73   47591.000        -0.001         0.002         0.026     2.455   10   1.827   1.624
2017      73   47592.000        -0.001         0.001         0.026     2.455   10   1.826   1.623
2017      73   47593.000        -0.001         0.001         0.026     2.455   10   1.826   1.623
2017      73   47594.000        -0.002         0.001         0.027     2.455   10   1.826   1.623
2017      73   47595.000        -0.002         0.001         0.027     2.456   10   1.826   1.623
2017      73   47596.000        -0.002         0.001         0.027     2.456   10   1.826   1.623
2017      73   47597.000        -0.002         0.000         0.027     2.456   10   1.826   1.623
2017      73   47598.000        -0.002        -0.000         0.028     2.456   10   1.826   1.623
2017      73   47599.000        -0.003        -0.001         0.028     2.456   10   1.826   1.623
2017      73   47600.000        -0.003        -0.001         0.029     2.456   10   1.826   1.623
2017      73   47601.000        -0.003        -0.002         0.029     2.456   10   1.826   1.623
2017      73   47602.000        -0.004        -0.002         0.029     2.457   10   1.826   1.623
2017      73   47603.000        -0.004        -0.003         0.030     2.457   10   1.826   1.623
2017      73   47604.000        -0.005        -0.003         0.030     2.457   10   1.826   1.623
2017      73   47605.000        -0.005        -0.004         0.031     2.457   10   1.825   1.623
2017      73   47606.000        -0.006        -0.004         0.031     2.457   10   1.825   1.623
2017      73   47607.000        -0.006        -0.005         0.032     2.457   10   1.825   1.622
2017      73   47608.000        -0.006        -0.005         0.032     2.457   10   1.825   1.622
2017      73   47609.000        -0.007        -0.006         0.033     2.458   10   1.825   1.622
2017      73   47610.000        -0.007        -0.007         0.033     2.458   10   1.825   1.622
2017      73   47611.000        -0.008        -0.007         0.034     2.458   10   1.825   1.622
2017      73   47612.000        -0.008        -0.008         0.034     2.458   10   1.825   1.622
2017      73   47613.000        -0.009        -0.009         0.035     2.458   10   1.825   1.622
2017      73   47614.000        -0.009        -0.009         0.035     2.458   10   1.825   1.622
2017      73   47615.000        -0.010        -0.010         0.035     2.459   10   1.825   1.622
2017      73   47616.000        -0.010        -0.010         0.036     2.459   10   1.825   1.622
2017      73   47617.000        -0.010        -0.011         0.036     2.459   10   1.825   1.622
2017      73   47618.000        -0.011        -0.011         0.037     2.459   10   1.824   1.622
2017      73   47619.000        -0.011        -0.011         0.037     2.459   10   1.824   1.622
2017      73   47620.000        -0.011        -0.011         0.037     2.460   10   1.824   1.622
2017      73   47621.000        -0.011        -0.012         0.037     2.460   10   1.824   1.621
2017      73   47622.000        -0.011        -0.012         0.038     2.460   10   1.824   1.621
2017      73   47623.000        -0.011        -0.012         0.038     2.461   10   1.824   1.621
2017      73   47624.000        -0.012        -0.012         0.038     2.461   10   1.824   1.621
2017      73   47625.000        -0.012        -0.012         0.038     2.461   10   1.824   1.621
2017      73   47626.000        -0.012        -0.012         0.039     2.461   10   1.824   1.621
2017      73   47627.000        -0.012        -0.012         0.039     2.462   10   1.824   1.621
2017      73   47628.000        -0.012        -0.012         0.039     2.462   10   1.824   1.621
2017      73   47629.000        -0.012        -0.013         0.039     2.462   10   1.824   1.621
2017      73   47630.000        -0.012        -0.013         0.039     2.463   10   1.823   1.621
2017      73   47631.000        -0.012        -0.013         0.039     2.463   10   1.823   1.621
2017      73   47632.000        -0.012        -0.013         0.039     2.463   10   1.823   1.621
2017      73   47633.000        -0.012        -0.013         0.039     2.463   10   1.823   1.621
2017      73   47634.000        -0.012        -0.013         0.039     2.464   10   1.823   1.621
2017      73   47635.000        -0.012        -0.013         0.039     2.464   10   1.823   1.620
2017      73   47636.000        -0.012        -0.013         0.039     2.464   10   1.823   1.620
2017      73   47637.000        -0.012        -0.013         0.039     2.464   10   1.823   1.620
2017      73   47638.000        -0.012        -0.013         0.039     2.464   10   1.823   1.620
2017      73   47639.000        -0.012        -0.013         0.039     2.464   10   1.823   1.620
2017      73   47640.000        -0.012        -0.013         0.039     2.465   10   1.823   1.620
2017      73   47641.000        -0.012        -0.013         0.040     2.465   10   1.823   1.620
2017      73   47642.000        -0.012        -0.013         0.040     2.465   10   1.822   1.620
2017      73   47643.000        -0.012        -0.013         0.040     2.465   10   1.822   1.620
2017      73   47644.000        -0.013        -0.013         0.040     2.465   10   1.822   1.620
2017      73   47645.000        -0.013        -0.013         0.040     2.466   10   1.822   1.620
2017      73   47646.000        -0.013        -0.012         0.039     2.466   10   1.822   1.620
2017      73   47647.000        -0.013        -0.012         0.039     2.466   10   1.822   1.620
2017      73   47648.000        -0.012        -0.012         0.039     2.466   10   1.822   1.619
2017      73   47649.000        -0.012        -0.012         0.039     2.466   10   1.822   1.619
2017      73   47650.000        -0.012        -0.011         0.038     2.467   10   1.822   1.619
2017      73   47651.000        -0.012        -0.011         0.038     2.467   10   1.822   1.619
2017      73   47652.000        -0.012        -0.010         0.038     2.467   10   1.822   1.619
2017      73   47653.000        -0.012        -0.010         0.037     2.467   10   1.822   1.619
2017      73   47654.000        -0.011        -0.010         0.037     2.468   10   1.821   1.619
2017      73   47655.000        -0.011        -0.010         0.036     2.468   10   1.821   1.619
2017      73   47656.000        -0.011        -0.009         0.036     2.468   10   1.821   1.619
2017      73   47657.000        -0.011        -0.009         0.036     2.468   10   1.821   1.619
2017      73   47658.000        -0.011        -0.009         0.035     2.468   10   1.821   1.619
2017      73   47659.000        -0.011        -0.009         0.035     2.468   10   1.821   1.619
2017      73   47660.000        -0.010        -0.009         0.034     2.468   10   1.821   1.619
2017      73   47661.000        -0.010        -0.009         0.034     2.468   10   1.821   1.619
2017      73   47662.000        -0.010        -0.009         0.034     2.468   10   1.821   1.618
2017      73   47663.000        -0.010        -0.008         0.033     2.468   10   1.821   1.618
2017      73   47664.000        -0.010        -0.008         0.032     2.468   10   1.821   1.618
2017      73   47665.000        -0.009        -0.008         0.032     2.468   10   1.821   1.618
2017      73   47666.000        -0.009        -0.008         0.031     2.468   10   1.820   1.618
2017      73   47667.000        -0.009        -0.008         0.031     2.468   10   1.820   1.618
2017      73   47668.000        -0.008        -0.007         0.030     2.468   10   1.820   1.618
2017      73   47669.000        -0.008        -0.007         0.030     2.468   10   1.820   1.618
2017      73   47670.000        -0.008        -0.007         0.029     2.468   10   1.820   1.618
2017      73   47671.000        -0.007        -0.006         0.028     2.468   10   1.820   1.618
2017      73   47672.000        -0.007        -0.006         0.028     2.468   10   1.820   1.618
2017      73   47673.000        -0.006        -0.006         0.027     2.468   10   1.820   1.618
2017      73   47674.000        -0.006        -0.006         0.026     2.468   10   1.820   1.618
2017      73   47675.000        -0.006        -0.005         0.025     2.468   10   1.820   1.617
2017      73   47676.000        -0.005        -0.005         0.025     2.468   10   1.820   1.617
2017      73   47677.000        -0.004        -0.005         0.024     2.468   10   1.820   1.617
2017      73   47678.000        -0.004        -0.004         0.023     2.468   10   1.819   1.617
2017      73   47679.000        -0.003        -0.004         0.022     2.468   10   1.819   1.617
2017      73   47680.000        -0.003        -0.004         0.022     2.468   10   1.819   1.617
2017      73   47681.000        -0.002        -0.003         0.021     2.467   10   1.819   1.617
2017      73   47682.000        -0.001        -0.003         0.020     2.467   10   1.819   1.617
2017      73   47683.000        -0.001        -0.003         0.019     2.467   10   1.819   1.617
2017      73   47684.000        -0.000        -0.002         0.019     2.467   10   1.819   1.617
2017      73   47685.000         0.000        -0.002         0.018     2.467   10   1.819   1.617
2017      73   47686.000         0.001        -0.002         0.017     2.467   10   1.819   1.617
2017      73   47687.000         0.001        -0.002         0.017     2.466   10   1.819   1.617
2017      73   47688.000         0.002        -0.001         0.017     2.466   10   1.819   1.616
2017      73   47689.000         0.002        -0.001         0.016     2.466   10   1.819   1.616
2017      73   47690.000         0.003        -0.001         0.016     2.466   10   1.818   1.616
2017      73   47691.000         0.003        -0.001         0.016     2.466   10   1.818   1.616
2017      73   47692.000         0.004        -0.001         0.015     2.466   10   1.818   1.616
2017      73   47693.000         0.004        -0.001         0.015     2.465   10   1.818   1.616
2017      73   47694.000         0.004        -0.000         0.015     2.465   10   1.818   1.616
2017      73   47695.000         0.005        -0.000         0.014     2.465   10   1.818   1.616
2017      73   47696.000         0.005        -0.000         0.014     2.465   10   1.818   1.616
2017      73   47697.000         0.005        -0.000         0.014     2.465   10   1.818   1.616
2017      73   47698.000         0.005         0.000         0.014     2.464   10   1.818   1.616
2017      73   47699.000         0.006         0.000         0.014     2.464   10   1.818   1.616
2017      73   47700.000         0.006         0.000         0.014     2.464   10   1.818   1.616
2017      73   47701.000         0.006         0.000         0.014     2.464   10   1.817   1.615
2017      73   47702.000         0.006         0.001         0.014     2.464   10   1.817   1.615
2017      73   47703.000         0.006         0.001         0.014     2.463   10   1.817   1.615
2017      73   47704.000         0.006         0.001         0.015     2.463   10   1.817   1.615
2017      73   47705.000         0.006         0.000         0.015     2.463   10   1.817   1.615
2017      73   47706.000         0.006         0.000         0.015     2.462   10   1.817   1.615
2017      73   47707.000         0.006         0.000         0.015     2.462   10   1.817   1.615
2017      73   47708.000         0.006         0.000         0.016     2.462   10   1.817   1.615
2017      73   47709.000         0.006         0.000         0.016     2.461   10   1.817   1.615
2017      73   47710.000         0.006         0.000         0.016     2.461   10   1.817   1.615
2017      73   47711.000         0.006         0.000         0.017     2.461   10   1.817   1.615
2017      73   47712.000         0.006         0.000         0.017     2.460   10   1.816   1.615
2017      73   47713.000         0.005         0.000         0.017     2.460   10   1.816   1.614
2017      73   47714.000         0.005         0.000         0.018     2.459   10   1.816   1.614
2017      73   47715.000         0.005        -0.000         0.018     2.459   10   1.816   1.614
2017      73   47716.000         0.005        -0.000         0.019     2.458   10   1.816   1.614
2017      73   47717.000         0.004        -0.000         0.019     2.458   10   1.816   1.614
2017      73   47718.000         0.004        -0.001         0.020     2.458   10   1.816   1.614
2017      73   47719.000         0.004        -0.001         0.020     2.457   10   1.816   1.614
2017      73   47720.000         0.003        -0.001         0.021     2.457   10   1.816   1.614
2017      73   47721.000         0.003        -0.001         0.021     2.456   10   1.816   1.614
2017      73   47722.000         0.003        -0.001         0.021     2.456   10   1.816   1.614
2017      73   47723.000         0.002        -0.001         0.022     2.455   10   1.815   1.614
2017      73   47724.000         0.002        -0.002         0.022     2.455   10   1.815   1.614
2017      73   47725.000         0.001        -0.002         0.023     2.455   10   1.815   1.614
2017      73   47726.000         0.001        -0.002         0.024     2.454   10   1.815   1.613
2017      73   47727.000         0.001        -0.002         0.024     2.454   10   1.815   1.613
2017      73   47728.000         0.000        -0.002         0.024     2.454   10   1.815   1.613
2017      73   47729.000         0.000        -0.002         0.025     2.453   10   1.815   1.613
2017      73   47730.000        -0.000        -0.002         0.025     2.453   10   1.815   1.613
2017      73   47731.000        -0.000        -0.003         0.026     2.453   10   1.815   1.613
2017      73   47732.000        -0.001        -0.003         0.026     2.453   10   1.815   1.613
2017      73   47733.000        -0.001        -0.003         0.027     2.452   10   1.815   1.613
2017      73   47734.000        -0.001        -0.003         0.027     2.452   10   1.814   1.613
2017      73   47735.000        -0.001        -0.003         0.028     2.452   10   1.814   1.613
2017      73   47736.000        -0.001        -0.003         0.028     2.452   10   1.814   1.613
2017      73   47737.000        -0.002        -0.004         0.029     2.452   10   1.814   1.613
2017      73   47738.000        -0.002        -0.004         0.029     2.452   10   1.814   1.612
2017      73   47739.000        -0.002        -0.004         0.030     2.452   10   1.814   1.612
2017      73   47740.000        -0.003        -0.005         0.031     2.452   10   1.814   1.612
2017      73   47741.000        -0.003        -0.005         0.031     2.452   10   1.814   1.612
2017      73   47742.000        -0.003        -0.005         0.032     2.452   10   1.814   1.612
2017      73   47743.000        -0.004        -0.005         0.032     2.451   10   1.814   1.612
2017      73   47744.000        -0.004        -0.006         0.033     2.451   10   1.814   1.612
2017      73   47745.000        -0.004        -0.006         0.033     2.451   10   1.813   1.612
2017      73   47746.000        -0.004        -0.006         0.033     2.451   10   1.813   1.612
2017      73   47747.000        -0.004        -0.006         0.033     2.451   10   1.813   1.612
2017      73   47748.000        -0.004        -0.006         0.033     2.451   10   1.813   1.612
2017      73   47749.000        -0.004        -0.005         0.033     2.451   10   1.813   1.612
2017      73   47750.000        -0.004        -0.005         0.033     2.451   10   1.813   1.611
2017      73   47751.000        -0.003        -0.005         0.033     2.451   10   1.813   1.611
2017      73   47752.000        -0.003        -0.005         0.033     2.451   10   1.813   1.611
2017      73   47753.000        -0.003        -0.005         0.033     2.451   10   1.813   1.611
2017      73   47754.000        -0.002        -0.004         0.033     2.451   10   1.813   1.611
2017      73   47755.000        -0.002        -0.004         0.032     2.451   10   1.812   1.611
2017      73   47756.000        -0.002        -0.004         0.032     2.451   10   1.812   1.611
2017      73   47757.000        -0.001        -0.004         0.031     2.451   10   1.812   1.611
2017      73   47758.000        -0.000        -0.003         0.031     2.451   10   1.812   1.611
2017      73   47759.000         0.000        -0.003         0.030     2.452   10   1.812   1.611
2017      73   47760.000         0.001        -0.003         0.030     2.452   10   1.812   1.611
2017      73   47762.000         0.001        -0.003         0.029     2.452   10   1.812   1.610
2017      73   47763.000         0.002        -0.002         0.028     2.452   10   1.812   1.610
2017      73   47764.000         0.003        -0.002         0.028     2.452   10   1.812   1.610
2017      73   47765.000         0.003        -0.002         0.027     2.452   10   1.812   1.610
2017      73   47766.000         0.004        -0.002         0.026     2.452   10   1.811   1.610
2017      73   47767.000         0.005        -0.002         0.026     2.452   10   1.811   1.610
2017      73   47768.000         0.005        -0.001         0.025     2.452   10   1.811   1.610
2017      73   47769.000         0.006        -0.001         0.024     2.453   10   1.811   1.610
2017      73   47770.000         0.007        -0.001         0.023     2.453   10   1.811   1.610
2017      73   47771.000         0.007        -0.001         0.022     2.453   10   1.811   1.610
2017      73   47772.000         0.008        -0.001         0.022     2.453   10   1.811   1.610
2017      73   47773.000         0.008        -0.001         0.021     2.453   10   1.811   1.610
2017      73   47774.000         0.009        -0.001         0.020     2.453   10   1.811   1.609
2017      73   47775.000         0.009        -0.001         0.019     2.454   10   1.811   1.609
2017      73   47776.000         0.010        -0.001         0.019     2.454   10   1.810   1.609
2017      73   47777.000         0.010        -0.001         0.018     2.454   10   1.810   1.609
2017      73   47778.000         0.010        -0.001         0.018     2.454   10   1.810   1.609
2017      73   47779.000         0.010        -0.001         0.017     2.454   10   1.810   1.609
2017      73   47780.000         0.011        -0.002         0.017     2.454   10   1.810   1.609
2017      73   47781.000         0.011        -0.002         0.016     2.454   10   1.810   1.609
2017      73   47782.000         0.011        -0.002         0.016     2.455   10   1.810   1.609
2017      73   47783.000         0.012        -0.002         0.015     2.455   10   1.810   1.609
2017      73   47784.000         0.012        -0.002         0.015     2.455   10   1.810   1.609
2017      73   47785.000         0.012        -0.002         0.014     2.455   10   1.810   1.609
2017      73   47786.000         0.013        -0.003         0.014     2.456   10   1.810   1.608
2017      73   47787.000         0.013        -0.003         0.013     2.456   10   1.809   1.608
2017      73   47788.000         0.013        -0.003         0.013     2.456   10   1.809   1.608
2017      73   47789.000         0.014        -0.003         0.012     2.457   10   1.809   1.608
2017      73   47790.000         0.014        -0.003         0.011     2.457   10   1.809   1.608
2017      73   47791.000         0.015        -0.003         0.011     2.457   10   1.809   1.608
2017      73   47792.000         0.015        -0.004         0.011     2.457   10   1.809   1.608
2017      73   47793.000         0.015        -0.004         0.010     2.457   10   1.809   1.608
2017      73   47794.000         0.016        -0.004         0.010     2.457   10   1.809   1.608
2017      73   47795.000         0.016        -0.004         0.009     2.458   10   1.809   1.608
2017      73   47796.000         0.016        -0.004         0.009     2.458   10   1.809   1.608
2017      73   47797.000         0.016        -0.004         0.009     2.458   10   1.808   1.607
2017      73   47798.000         0.016        -0.004         0.009     2.458   10   1.808   1.607
2017      73   47799.000         0.017        -0.005         0.009     2.458   10   1.808   1.607
2017      73   47800.000         0.017        -0.005         0.009     2.458   10   1.808   1.607
2017      73   47801.000         0.017        -0.005         0.009     2.458   10   1.808   1.607
2017      73   47802.000         0.017        -0.005         0.009     2.458   10   1.808   1.607
2017      73   47803.000         0.017        -0.005         0.009     2.458   10   1.808   1.607
2017      73   47804.000         0.017        -0.005         0.009     2.458   10   1.808   1.607
2017      73   47805.000         0.017        -0.006         0.009     2.458   10   1.808   1.607
2017      73   47806.000         0.016        -0.006         0.010     2.458   10   1.808   1.607
2017      73   47807.000         0.016        -0.006         0.010     2.458   10   1.807   1.607
2017      73   47808.000         0.016        -0.006         0.010     2.458   10   1.807   1.607
2017      73   47809.000         0.016        -0.006         0.011     2.458   10   1.807   1.606
2017      73   47810.000         0.015        -0.007         0.011     2.458   10   1.807   1.606
2017      73   47811.000         0.015        -0.007         0.011     2.458   10   1.807   1.606
2017      73   47812.000         0.015        -0.007         0.012     2.458   10   1.807   1.606
2017      73   47813.000         0.014        -0.007         0.012     2.458   10   1.807   1.606
2017      73   47814.000         0.014        -0.008         0.012     2.458   10   1.807   1.606
2017      73   47815.000         0.014        -0.008         0.013     2.458   10   1.807   1.606
2017      73   47816.000         0.014        -0.008         0.013     2.458   10   1.807   1.606
2017      73   47817.000         0.014        -0.008         0.013     2.458   10   1.806   1.606
2017      73   47818.000         0.014        -0.008         0.013     2.458   10   1.806   1.606
2017      73   47819.000         0.014        -0.008         0.014     2.458   10   1.806   1.606
2017      73   47820.000         0.013        -0.008         0.014     2.458   10   1.806   1.605
2017      73   47821.000         0.013        -0.008         0.014     2.458   10   1.806   1.605
2017      73   47822.000         0.013        -0.009         0.014     2.458   10   1.806   1.605
2017      73   47823.000         0.013        -0.009         0.014     2.458   10   1.806   1.605
2017      73   47824.000         0.013        -0.009         0.014     2.458   10   1.806   1.605
2017      73   47825.000         0.013        -0.009         0.015     2.458   10   1.806   1.605
2017      73   47826.000         0.013        -0.009         0.015     2.458   10   1.806   1.605
2017      73   47827.000         0.013        -0.009         0.015     2.458   10   1.805   1.605
2017      73   47828.000         0.013        -0.009         0.015     2.458   10   1.805   1.605
2017      73   47829.000         0.013        -0.009         0.015     2.458   10   1.805   1.605
2017      73   47830.000         0.013        -0.009         0.015     2.458   10   1.805   1.605
2017      73   47831.000         0.013        -0.009         0.015     2.457   10   1.805   1.604
2017      73   47832.000         0.013        -0.009         0.015     2.457   10   1.805   1.604
2017      73   47833.000         0.013        -0.009         0.015     2.457   10   1.805   1.604
2017      73   47834.000         0.013        -0.010         0.016     2.457   10   1.805   1.604
2017      73   47835.000         0.013        -0.010         0.016     2.457   10   1.805   1.604
2017      73   47836.000         0.013        -0.009         0.015     2.457   10   1.805   1.604
2017      73   47837.000         0.014        -0.009         0.015     2.457   10   1.804   1.604
2017      73   47838.000         0.014        -0.009         0.015     2.456   10   1.804   1.604
2017      73   47839.000         0.014        -0.009         0.014     2.456   10   1.804   1.604
2017      73   47840.000         0.015        -0.009         0.014     2.456   10   1.804   1.604
2017      73   47841.000         0.015        -0.009         0.014     2.456   10   1.804   1.604
2017      73   47843.000         0.015        -0.009         0.013     2.456   10   1.804   1.603
2017      73   47844.000         0.016        -0.008         0.013     2.455   10   1.804   1.603
2017      73   47845.000         0.016        -0.008         0.012     2.455   10   1.804   1.603
2017      73   47846.000         0.017        -0.008         0.012     2.455   10   1.803   1.603
2017      73   47847.000         0.017        -0.008         0.012     2.455   10   1.803   1.603
2017      73   47848.000         0.018        -0.007         0.011     2.455   10   1.803   1.603
2017      73   47849.000         0.018        -0.007         0.011     2.455   10   1.803   1.603
2017      73   47850.000         0.018        -0.007         0.010     2.454   10   1.803   1.603
2017      73   47851.000         0.019        -0.007         0.010     2.454   10   1.803   1.603
2017      73   47852.000         0.019        -0.007         0.010     2.454   10   1.803   1.603
2017      73   47854.000         0.019        -0.006         0.009     2.454   10   1.803   1.602
2017      73   47855.000         0.020        -0.006         0.009     2.454   10   1.803   1.602
2017      73   47856.000         0.020        -0.006         0.008     2.453   10   1.802   1.602
2017      73   47857.000         0.021        -0.006         0.008     2.453   10   1.802   1.602
2017      73   47858.000         0.021        -0.005         0.008     2.453   10   1.802   1.602
2017      73   47859.000         0.022        -0.005         0.007     2.452   10   1.802   1.602
2017      73   47860.000         0.022        -0.004         0.007     2.452   10   1.802   1.602
2017      73   47861.000         0.023        -0.004         0.006     2.452   10   1.802   1.602
2017      73   47862.000         0.024        -0.004         0.006     2.451   10   1.802   1.602
2017      73   47863.000         0.024        -0.003         0.005     2.451   10   1.802   1.602
2017      73   47864.000         0.025        -0.003         0.005     2.451   10   1.802   1.602
2017      73   47865.000         0.026        -0.002         0.004     2.451   10   1.802   1.601
2017      73   47866.000         0.026        -0.002         0.004     2.450   10   1.801   1.601
2017      73   47867.000         0.027        -0.001         0.003     2.450   10   1.801   1.601
2017      73   47868.000         0.027        -0.001         0.003     2.450   10   1.801   1.601
2017      73   47869.000         0.027        -0.001         0.003     2.449   10   1.801   1.601
2017      73   47870.000         0.028        -0.001         0.002     2.449   10   1.801   1.601
